,name1,name2,id1,id2,similarity_score
350,thomas donaldson,tom donaldson,A5002800300,A5046128130,90
351,davide donati,davide donatti,A5103059132,A5110760144,96
352,michael w dobson,michael dobinson,A5112732293,A5003319157,88
353,sandeep dhillon,sandeep k dhillon,A5067538914,A5021903302,94
354,m duncan,mc duncan,A5080050509,A5024929830,94
355,jiang dong,yiyang dong,A5011646320,A5014682431,86
356,danielle denley,danielle downey,A5070640066,A5051529400,87
357,siying duan,ying duan,A5032056032,A5101185528,90
358,nuwan dewapriya,man dewapriya,A5114224866,A5039747194,86
359,anand devireddy,anand divereddy,A5092439335,A5116830785,87
360,maxwell donelan,max donelan,A5113857065,A5024297629,85
361,brandon m drucker,brandon drucker,A5009957159,A5134457535,94
362,evan donahue,megan donahue,A5047877404,A5125610390,88
363,mark j edwards,marc edwards,A5078261834,A5001118221,85
364,donald estep,don estep,A5040558337,A5124455973,86
365,stephan f van eeden,stephan van eeden,A5001910203,A5113731295,94
366,matthew r evans,matthew ens,A5026890836,A5014281073,85
367,lloyd t elliott,lloyd elliott,A5088544768,A5129487964,93
368,d estep,don estep,A5036663902,A5124455973,88
369,sara ejtemaee,s ejtemaee,A5056214096,A5039492474,87
370,henrietta chinelo ezegbe,henrietta c ezegbe,A5034239796,A5020756375,86
371,l elliot,lt elliott,A5012645580,A5114020486,89
372,dan esler,daniel esler,A5046469331,A5023211355,86
373,clara vada etter,clara v etter,A5077611536,A5068946645,90
374,richard g frank,richard frank,A5018486913,A5030367930,93
375,richard frayne,richard frank,A5085398611,A5030367930,89
376,david feldman,david freeman,A5005236939,A5049478989,85
377,ji feng,j feng,A5040535359,A5066047485,92
378,gwenn e flowers,gwenn flowers,A5045013234,A5133812247,93
379,li fang,le fang,A5100710377,A5000950850,86
380,kathleen fitzpatrick,kathleen a fitzpatrick,A5056155053,A5044298370,95
381,susanne fietz,susanne w fietz,A5030588961,A5093010858,93
382,susanne fietz,w susanne fietz,A5030588961,A5052771299,93
383,karen ferguson,arron ferguson,A5032262644,A5037222281,86
384,robin fisher,robin s fisher,A5015809193,A5103487308,92
385,t friesen,j friesen,A5076493109,A5112376179,89
386,greg feldman,gregory feldman,A5055740265,A5045813821,89
387,yizeng fan,yimeng fan,A5016945507,A5100311024,90
388,ron l ferguson,arron ferguson,A5113563288,A5037222281,86
389,henry a finn,henry finn,A5029860397,A5080374417,91
390,jane friesen,j friesen,A5112605355,A5112376179,86
391,jane fowler,s jane fowler,A5015575272,A5122380582,92
392,lindsey a freeman,lindsey freeman,A5067369475,A5116179906,94
393,jennifer fane,jennifer fang,A5034011180,A5082679333,92
394,sina fatolahzadeh,s fatolahzadeh,A5028619456,A5106384340,90
395,claire h fergusson,claire fergusson,A5058269475,A5135527859,94
396,santiago isaac flores-alonso,santiago i flores-alonso,A5054800359,A5116231142,92
397,belen febres-cordero,belén febres-cordero,A5074367828,A5048111055,95
398,andrei frolov,andrei v frolov,A5106634120,A5036300411,93
399,susanne w fietz,w susanne fietz,A5093010858,A5052771299,87
400,farnak farzan,faranak farzan,A5016330282,A5015821361,96
401,felicity yao fu,felicity fu,A5042935099,A5119422241,85
402,wendy fleming,wendy l fleming,A5130588076,A5134589129,93
403,david grant,david guan,A5027387690,A5056685601,86
404,daniel guay,daniel gan,A5053489523,A5134190994,86
405,john c gordon,joshua c gordon,A5080632985,A5052917385,86
406,michael green,michael e green,A5100628986,A5103116568,93
407,robert s green,robert e greene,A5016391692,A5039105675,90
408,eli gibson,elaine gibson,A5025274219,A5102047801,87
409,jin guo,xin guo,A5100300852,A5016055499,86
410,jin guo,jian gu,A5100300852,A5101535677,86
411,paul e garfinkel,paul garfinkel,A5112524992,A5055490054,93
412,charles h goldsmith,charlie h goldsmith,A5112098673,A5006802149,95
413,jean‐françois godbout,jean-françois godbout,A5108545982,A5026558581,95
414,a kurt gamperl,a k gamperl,A5020184311,A5112734321,88
415,farid golnaraghi,f golnaraghi,A5054537100,A5121094088,86
416,r a gordon,r s gordon,A5039441724,A5042631092,90
417,yu guo,ziyu guo,A5071489649,A5100568021,86
418,qian‐ping gu,qianping gu,A5104064156,A5101079430,96
419,caroline greaves,carolyn graves,A5086581430,A5042757888,87
420,daniel j gibson,daniel gibson,A5001286110,A5035122787,93
421,daniel j gibson,h daniel gibson,A5001286110,A5022558865,87
422,barbara godard,barbara gordon,A5030070241,A5058634388,86
423,daniel gibson,h daniel gibson,A5035122787,A5022558865,93
424,daniel granot,daniel gan,A5081368387,A5134190994,87
425,eduardo gonzález,edward gonzález,A5035662663,A5055581780,90
426,anna gottschlich,daniela gottschlich,A5023228396,A5115847198,86
427,todd j green,d j green,A5101760885,A5022328570,86
428,biruté m f galdikas,birute mary f galdikas,A5110301419,A5110389729,88
429,h daniel gibson,h dan gibson,A5022558865,A5062475859,89
430,yue gong,yu gong,A5080008811,A5110380634,93
431,yue gong,ye gong,A5080008811,A5066345561,93
432,yue gao,yu gao,A5029712294,A5101992667,92
433,yu gao,yuan gao,A5101992667,A5030405098,86
434,john m gaspar,john g gaspar,A5101748742,A5101748741,92
435,christopher gilbert,christopher giles,A5113576395,A5110249475,89
436,layla gould,anya gould,A5011649577,A5121363972,86
437,daniel r y gan,daniel ry gan,A5075926575,A5091261371,96
438,samantha m gray,samantha l gray,A5069146109,A5008724367,93
439,christopher giles,christopher g gill,A5110249475,A5111594503,86
440,kristen b gorman,kristen f gorman,A5007294920,A5072719509,94
441,ivan gill,ivan s gill,A5050665017,A5090703054,90
442,jian gu,jiaxin gu,A5101535677,A5014257393,88
443,david gaertner,david gerber,A5068329091,A5101199550,85
444,yu gong,ye gong,A5110380634,A5066345561,86
445,shreemouna gurung,sheemouna gurung,A5088826260,A5114125674,97
446,alissa m greer,alissa greer,A5102942084,A5037509232,92
447,bhargav gadhvi,bhargav gadhavi,A5024718097,A5067698309,97
448,einar gabbassov,einar gabbasov,A5056580459,A5068923651,97
449,daniel gan,daniel ry gan,A5134190994,A5091261371,87
450,daria gluhareva,dasha gluhareva,A5006100808,A5047891141,87
451,tom gunton,thomas gunton,A5113412320,A5059560375,87
452,wanhaoyi geng,wanhayoi geng,A5069750402,A5058844042,92
453,avi gupta,arvind gupta,A5133355755,A5041186798,86
454,david green,david j green,A5100340819,A5102960584,92
455,f h garcia,fh garcia,A5006750915,A5032436796,95
456,david g huntsman,david huntsman,A5085086748,A5052397113,93
457,trevor hart,trevor hardy,A5056784469,A5069725119,87
458,dan hawkins,daniel hawkins,A5073918892,A5030201776,88
