,name1,name2,id1,id2,similarity_score
81,kelley lee,kelsey lee,A5019363540,A5047999240,90
82,richard lockhart,richard loat,A5035238514,A5052159696,86
83,alexandra lysova,alexandra v lysova,A5088763872,A5096742315,94
84,sabrina s m lee,sabrina sm lee,A5080857003,A5079701172,97
85,chelsey lee,kelsey lee,A5037459113,A5047999240,86
86,n lehmann,k lehmann,A5107889357,A5105764596,89
87,luyao lin,leyao lin,A5062615947,A5025114845,89
88,elfituri s lahemer,elfituri lahamer,A5032341373,A5055198520,88
89,ryan d morin,r d morin,A5081644676,A5027417971,86
90,john j mcdonald,john a macdonald,A5077824553,A5103468821,90
91,gordon mctaggart-cowan,gp mctaggart-cowan,A5040189249,A5108717311,85
92,john a macdonald,ja macdonald,A5103468821,A5000418425,86
93,mark mahadeo,mark n mahadeo,A5012970291,A5086131135,92
94,klinsmann j coelho silva meneses,klinsmann j coelho silva menes,A5062290806,A5093260777,97
95,finlay c macnab,finlay macnab,A5067609189,A5054475200,93
96,masahiro niikura,masa niikura,A5089335621,A5108740660,86
97,anne‐marie nicol,anne marie nicol,A5110840814,A5113313391,94
98,anne‐marie nicol,anne-marie nicole,A5110840814,A5113360973,91
99,anne marie nicol,anne-marie nicole,A5113313391,A5113360973,91
100,william odom,will odom,A5073024818,A5056121536,86
101,marlena ornowska,ms marlena ornowska,A5064059636,A5109595986,91
102,katherine o’donnell,katherine a o’donnell,A5066229322,A5103744218,95
103,jf ogilvie,j f ogilvie,A5006142451,A5023738667,95
104,d c o’neil,dc oneil,A5103713192,A5045650275,89
105,david j price,david price,A5057027392,A5102969601,92
106,david j price,david j prime,A5057027392,A5103543042,92
107,david price,david prime,A5102969601,A5009690588,91
108,edward j park,edward park,A5027049699,A5111270872,92
109,david j prime,david prime,A5103543042,A5009690588,92
110,mn prentice,m prentice,A5114055326,A5112929889,95
111,michael p richards,michael richards,A5005684483,A5019215400,94
112,bernhard e riecke,bernhard rieke,A5016706227,A5108830512,90
113,stephen n robinovitch,stephen n robinovich,A5017663407,A5007182790,98
114,steven reynolds,steve reynolds,A5009546214,A5109852452,97
115,sarah robinson,sarah j robinson,A5086557273,A5034966587,93
116,eline a de rooij,eline de rooij,A5021349143,A5053298356,93
117,stephanie l rayner,stephanie l renkers,A5028857421,A5106797872,86
118,chase l radford,chase radford,A5007555900,A5035799498,93
119,ramani ramaseshan,ramani remaseshan,A5103840556,A5092835365,94
120,lauren faulkner rossi,lauren n faulkner rossi,A5023044639,A5072640534,95
121,patrick morgan ritchie,patrick m ritchie,A5040169002,A5086371059,87
122,javairia rahim,javaria f rahim,A5006521692,A5055183771,90
123,z john shen,john shen,A5013766145,A5063633720,90
124,wolfgang stuerzlinger,wolfgang stürzlinger,A5085460170,A5106113183,93
125,nadine schuurman,nadine schuurmann,A5071764220,A5014876465,97
126,hasina samji,hasina shamji,A5032853894,A5003602094,96
127,michèle schmidt,michelle schmidt,A5091617213,A5039633290,90
128,debbie sheehan,debbie sheenan,A5109036918,A5055687264,93
129,thushani de silva,gl thushani de silva,A5068060581,A5013022283,92
130,jeffrey van santen,jeffrey a van santen,A5058603439,A5071037562,95
131,akhmedkhan shabanov,akhmedkhan ahan shabanov,A5108762255,A5108988979,88
132,k a salters,kate salters,A5109249088,A5080431297,87
133,stephanie c stelmaschuk,stephanie c stelmachuk,A5020197736,A5075274634,98
134,andrew j sixsmith,andrew sixsmith,A5109634693,A5062744892,94
135,victor ht soares,victor soares,A5113007020,A5113114976,90
136,david c thomas,david c thompson,A5101577676,A5083128208,87
137,michael j trimble,michael trimble,A5059892142,A5114186388,94
138,paige tuttösí,paige tuttosi,A5064388924,A5020759758,85
139,omnia taha,omnia m taha,A5089318544,A5055623045,91
140,kamala todd,par kamala todd,A5093134137,A5111063660,85
141,jennifer s wong,jennifer wang,A5018101953,A5023442198,86
142,qi wang,yi wang,A5100341251,A5071864494,86
143,david g t whitehurst,david gt whitehirst,A5045933977,A5113131774,92
144,bixia wang,bi-xia wang,A5052919764,A5113040768,95
145,zhengqing wang,mengqin wang,A5005632299,A5109697714,85
146,lucas wu,lucas y wu,A5000594667,A5052301741,89
147,timothy woinoski,tim woinoski,A5112497827,A5112857475,86
148,tianbi wu,tianbu wu,A5077851516,A5113986242,89
149,calvert woodruff,cal woodruff,A5007490784,A5058077634,86
150,xing-dong yang,xingdong yang,A5084933066,A5111939848,96
151,sen yang,wen yang,A5101842208,A5100592332,88
152,m a yakovlev,m yakovlev,A5050510999,A5085376161,91
153,zhilin zhang,zhitian zhang,A5100723116,A5111217709,88
154,z zhang,n zhang,A5009011522,A5061007955,86
155,z zhang,j zhang,A5009011522,A5070372260,86
156,vanja zdjelar,ivana zdjelar,A5025292022,A5114472761,92
157,n zhang,j zhang,A5061007955,A5070372260,86
