,name1,name2,id1,id2,similarity_score
0,kathleen a akins,kathleen akinsc,55105815400,57216688017,90
1,oluwafemi akintola,oluwafemi s akintola,57218423351,56965067200,95
2,stella atkins,m stella atkins,56654006700,7102310616,93
3,ivan v bajic,ivan v bajjc,6602479101,59465106300,92
4,ivan v bajic,lvan v bajic,6602479101,59119893600,92
5,heesoon bai,beesoon bai,42760951000,57937968100,91
6,derek r bingham,derek bingham,57204216471,7004856179,93
7,david v burley,avid v burley,7004232335,57218515194,96
8,tom c brown,tom brown,24433859000,57225808826,90
9,alishba bilal,alishba bibal,58480796700,59482580700,92
10,julien chopin,julien chopinb,57195104543,59812475700,96
11,isabelle m côté,isabelle m cȏté,7005488549,58680470600,93
12,caroline colijn,caroline coljin,16416871500,57221322504,93
13,d s cross,d c cross,12645477200,58313184000,89
14,ying chen,jing chen,56040387500,55049017000,89
15,ying chen,yiting chen,56040387500,59353414700,90
16,imin chen,qimin chen,35306560600,57382754500,95
17,imin chen,aimin chen,35306560600,55447267000,95
18,long chen,cong chen,57202349101,57221774756,89
19,daniel h chang,daniel chiang,57211297356,58042961200,89
20,george h cheng,george cheng,56085514500,59501786900,92
21,qimin chen,aimin chen,57382754500,55447267000,90
22,john r calvert,john calvert,58827810200,56719213100,92
23,tian chen,aotian chen,57220043419,59352990300,90
24,anqi a chen,anqi chen,58830295700,57219394662,90
25,lara campbell,tylar campbell,57209555584,59135252300,89
26,stephanie l cooper,stephanie cooper,57821779900,59415748800,94
27,roy carlson,roy l carlson,59807760700,7402666341,92
28,maude comtois cabana,maude comtois-cabana,58287914600,58061917200,95
29,yuxi chen,xi chen,59549734700,57464181400,88
30,t d dias do vale,t dias do vale,57201730337,57202912172,93
31,ryan cn dʼarcy,ryan cn d’arcy,7004268181,56840385400,93
32,a catherine d’andrea,catherine dandrea,59157783100,59814698200,92
33,thushani de silva,g lthushani de silva,57287468800,57575566400,92
34,heather de forest,heather deforest,57792002700,59373208900,97
35,siying duan,ying duan,57212346127,57203331764,90
36,lauren desouza,lauren de souza,57215934820,57214111535,97
37,maggie e duncan,maggie c duncan,59647175000,57216222262,93
38,jayson eppler,jayson epplera,55620693600,57998385200,96
39,jennifer fang,jennifer fane,56856315600,56268773600,92
40,kate e fraser,kate m fraser,57220106603,57217134072,92
41,belén febres-cordero,belen febres-codero,57200176320,58689678000,92
42,cai mitsu feng,cai (mitsu) feng,57723250300,59173501800,93
43,charles harry goldsmith,charles h goldsmith,24359010500,57223164224,90
44,uwe glässer,uwe gl sser,6507645629,58990528300,91
45,bhargav j gadhvi,bhargav gadhavi,56582435700,57948030800,90
46,wyatt gronnemose,wyatt gronnemosea,58676962100,57997869400,97
47,wanhaoyi geng,wanhayoi geng,57220890035,59029455600,92
48,peter v hall,peter a hall,57201225750,55332947200,92
49,mohamed m hefeeda,mohamed hefeeda,20433459500,57204281290,94
50,kirk j hepburn,kirk hepburn,57217693682,57217055832,92
51,william wl ho,william wl hsiao,59161285900,34979903200,90
52,william hsiao,william wl hsiao,59207795900,34979903200,90
53,k a hudson,k h hudson,57208184515,59803235800,90
54,dal yong jin,dalyong jin,7201973561,59794341400,96
55,worawee janpongsri,worawee japongsori,57211405320,57220933225,94
56,thomas d jennewein,thomas jennewein,6701569164,59475179000,94
57,peter keller,c peter keller,57202588460,59315845200,92
58,matthew king-roskamp,matthew king–roskamp,57212571216,57197841951,95
59,kenji kurita,kenji l kurita,57214883229,56575966800,92
60,j llorente merino,j llorentemerino,58100818300,44461638200,97
61,kelley lee,kelsey lee,55540777300,58669083900,90
62,cheng li,heng li,57208500706,57419438300,93
63,cheng li,cheng lit,57208500706,58930944200,94
64,amy huei yi lee,amy huey yi lee,55477263200,59661104900,93
65,chelsea j little,chelsea l little,55904182200,59516564600,94
66,feng lin,fengke lin,57191371558,57212311896,89
67,feng lin,feng liu,57191371558,57192301448,88
68,jiangchuan liu,jiangchuan jc liu,59061428700,59732151800,90
69,linyi li,liyi lim,57211756552,57323476000,88
70,heng li,cheng lit,57419438300,58930944200,88
71,anjian li,jian li,57218566585,58436524800,88
72,christoph lülfesman,christoph luelfesmann,6603359570,56529642000,90
73,mark leier,mark lee,57213395060,57219825843,89
74,jiyuan li,jian li,57226157890,58436524800,88
75,michelle leung,michelle lu,59357212900,57207946091,88
76,da ma,d ma,55992234300,59203928900,89
77,leithen k mgonigle,leithen k m’gonigle,15750967800,56659815100,97
78,megan h mackenzie,megan mackenzie,35173508900,59393740200,94
79,johannes merz,johannes meyer,57219499119,57229919200,89
80,megan macgregor,megan a macgregor,59332737300,58481391200,94
81,manveer mahal,tanveer mahal,57219449940,57210807569,92
82,mohammad javad nouri,mohammadjavad nouri,56647738300,58070953400,97
83,d c o’neil,d c oneil,57202558154,57202570602,95
84,tamara o’doherty,tamara odoherty,57219467977,43461611700,97
85,kevin oneill,kevin o’neill,57213737060,57647220300,96
86,tiffany a oconnor,tiffany a o’connor,57198433638,57221371161,97
87,s otoole,s o`toole,59124444900,58862940500,94
88,mary grantham obrien,mary grantham o’brien,24466885300,57209368500,98
