,name1,name2,id1,id2,similarity_score
80,chase l radford,chase radford,A5007555900,A5035799498,93
81,ramani ramaseshan,ramani remaseshan,A5103840556,A5092835365,94
82,lauren faulkner rossi,lauren n faulkner rossi,A5023044639,A5072640534,95
83,javairia rahim,javaria f rahim,A5006521692,A5055183771,90
84,z john shen,john shen,A5013766145,A5063633720,90
85,wolfgang stuerzlinger,wolfgang stürzlinger,A5085460170,A5106113183,93
86,nadine schuurman,nadine schuurmann,A5071764220,A5014876465,97
87,hasina samji,hasina shamji,A5032853894,A5003602094,96
88,michèle schmidt,michelle schmidt,A5091617213,A5039633290,90
89,debbie sheehan,debbie sheenan,A5109036918,A5055687264,93
90,thushani de silva,gl thushani de silva,A5068060581,A5013022283,92
91,jeffrey van santen,jeffrey a van santen,A5058603439,A5071037562,95
92,stephanie c stelmaschuk,stephanie c stelmachuk,A5020197736,A5075274634,98
93,andrew j sixsmith,andrew sixsmith,A5109634693,A5062744892,94
94,victor ht soares,victor soares,A5113007020,A5113114976,90
95,michael j trimble,michael trimble,A5059892142,A5114186388,94
96,omnia taha,omnia m taha,A5089318544,A5055623045,91
97,david g t whitehurst,david gt whitehirst,A5045933977,A5113131774,92
98,bixia wang,bi-xia wang,A5052919764,A5113040768,95
99,xing-dong yang,xingdong yang,A5084933066,A5111939848,96
100,m a yakovlev,m yakovlev,A5050510999,A5085376161,91
101,vanja zdjelar,ivana zdjelar,A5025292022,A5114472761,92
