,name1,name2,id1,id2,similarity_score
609,xiao zhang,xiaoya zhang,55330996300,57220902381,91
610,xiao zhang,xiaokong zhang,55330996300,57222133578,83
611,xiao zhang,xin zhang,55330996300,56591076800,84
612,lingling zhang,qingxin zhang,56503285300,57609969300,81
613,lingling zhang,lin zhang,56503285300,59814155200,78
614,yiming zhang,yanqing zhang,57654567800,58250313900,80
615,yiming zhang,xueying zhang,57654567800,59315530000,80
616,yuxuan zhang,yutian zhang,57732522100,57215863345,83
617,yuxuan zhang,guojuan zhang,57732522100,57191914913,80
618,yanqing zhang,lanqing zhao,58250313900,59305816100,80
619,yanqing zhang,yangqing zhao,58250313900,57195715824,85
620,lanqing zhao,yangqing zhao,59305816100,57195715824,88
621,liheng zhuang,lin zhang,57221753163,59814155200,82
622,jianqiu zhang,jiarui zhang,57234148200,58484470900,80
623,jianqiu zhang,jiajie zhang,57234148200,58659062200,80
624,mohan zhang,nan zhang,57217109201,26023886900,80
625,kai zhao,kino zhao,57388977900,57215719895,82
626,kai zhao,di zhao,57388977900,59504639600,80
627,kai zhao,haikai zhao,57388977900,59469547500,84
628,ruilin zhang,xilun zhang,57216635351,57545971500,78
629,ruilin zhang,rui zhang,57216635351,57445736500,86
630,ruilin zhang,lin zhang,57216635351,59814155200,86
631,xuewen zhou,wen zhou,57203870410,56565802200,84
632,xueying zhang,xin zhang,59315530000,56591076800,82
633,kino zhao,xin zhao,57215719895,57770966500,82
634,jiarui zhang,jiajie zhang,58484470900,58659062200,83
635,jiarui zhang,rui zhang,58484470900,57445736500,86
636,jiajie zhang,jie zhang,58659062200,56420749300,86
637,xin zhao,xinyu zhao,57770966500,58438192400,89
638,xin zhao,di zhao,57770966500,59504639600,80
639,xin zhao,xin zhang,57770966500,56591076800,82
640,xilun zhang,xin zhang,57545971500,56591076800,90
641,xilun zhang,lin zhang,57545971500,59814155200,80
642,qingxin zhang,xin zhang,57609969300,56591076800,82
643,xiaowen zhang,xiaoya zhang,58511137000,57220902381,80
644,xiaowen zhang,xiaokong zhang,58511137000,57222133578,81
645,xiaowen zhang,xin zhang,58511137000,56591076800,82
646,nan zhang,xin zhang,26023886900,56591076800,78
647,nan zhang,lin zhang,26023886900,59814155200,78
648,yutian zhang,yuzhi zhang,57215863345,54390643800,78
649,xinyi zhong,xin zhang,57846861700,56591076800,80
650,yuzhi zhang,yuezhi zhao,54390643800,37084737400,82
651,yuzhi zhang,rui zhang,54390643800,57445736500,80
652,jie zhang,ke zhang,56420749300,58835262000,82
653,jie zhang,weiji zhang,56420749300,59359288300,80
654,jie zhang,xin zhang,56420749300,56591076800,78
655,jie zhang,rui zhang,56420749300,57445736500,78
656,jie zhang,lin zhang,56420749300,59814155200,78
657,shiqu zhou,siyu zhou,57218401531,58746456100,84
658,xiaokong zhang,xin zhang,57222133578,56591076800,78
659,wenyuan zhou,wen zhou,59138795000,56565802200,80
660,chen zhou,wen zhou,57225984973,56565802200,82
661,xin zhang,rui zhang,56591076800,57445736500,78
662,xin zhang,lin zhang,56591076800,59814155200,89
663,rui zhang,lin zhang,57445736500,59814155200,78
