OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,first_names,last_name,last_init,name_raw,id,fi_ln
A5019137879,,Corinne Tallon,['Corinne Tallon'],13,194,9,4,Corinne,Tallon,t,corinne tallon,A5019137879,C Tallon
A5100422037,https://orcid.org/0000-0002-3688-0404,Rui Zhang,"['Qing Liang', 'Rui ZHANG', 'Rui Zhang', 'Xiaoxiao Huang', 'Xinyang Li', 'Zi-Yue Liu']",115,3347,30,45,Rui,Zhang,z,rui zhang,A5100422037,R Zhang
A5119271663,https://orcid.org/0000-0003-4682-5393,Alison Moore,"['Alison J. Moore', 'Alison Moore', 'Moore, Alison']",11,46,3,3,Alison,Moore,m,alison moore,A5119271663,A Moore
A5067371024,https://orcid.org/0000-0002-4154-0615,Kamal Gupta,"['Gupta, Kamal', 'K Gupta', 'K. Gupta', 'K. K. Gupta', 'K. K. S. GUPTA', 'K. K. SEN GUPTA', 'K.K. Gupta', 'KAMAL GUPTA', 'Kamal Gupta', 'Kamal K. Gupta', 'Kamal Kant Gupta']",156,2868,31,11,Kamal,Gupta,g,kamal gupta,A5067371024,K Gupta
A5009025959,https://orcid.org/0000-0003-4630-0052,William Wong,"['W Wong', 'W. W. L. Wong', 'W.W. Wong', 'W.W.L. Wong', 'William W L Wong', 'William W. L. Wong', 'William W. Wong', 'William W.L. Wong', 'William WL Wong', 'William WL. Wong', 'William Wong']",195,1911,23,44,William,Wong,w,william wong,A5009025959,W Wong
A5100327522,https://orcid.org/0000-0002-8376-617X,Xin Zhang,"['XIN ZHANG', 'Xiaoyulong Chen', 'Xin Zhang']",113,1945,25,47,Xin,Zhang,z,xin zhang,A5100327522,X Zhang
A5010692885,https://orcid.org/0000-0002-2917-3891,Jonas Eschenfelder,"['Eschenfelder, Jonas', 'J. Eschenfelder', 'Jonas A. Eschenfelder', 'Jonas Eschenfelder']",18,72,3,2,Jonas,Eschenfelder,e,jonas eschenfelder,A5010692885,J Eschenfelder
A5052371087,https://orcid.org/0000-0002-4638-9395,Adrian Lim,"['A. Lim', 'Adrian C Lim', 'Adrian C. Lim', 'Adrian Lim', 'Lim A']",47,761,15,12,Adrian,Lim,l,adrian lim,A5052371087,A Lim
A5063297401,,Anita Tino,"['A Tino', 'A. Tino', 'Anita Tino']",19,78,5,4,Anita,Tino,t,anita tino,A5063297401,A Tino
A5058492585,https://orcid.org/0000-0003-3477-391X,Eleanor Simpson,"['Eleanor Simpson', 'Simpson, Eleanor']",10,27,2,1,Eleanor,Simpson,s,eleanor simpson,A5058492585,E Simpson
A5087185292,https://orcid.org/0000-0002-4936-9031,Kendall Ho,"['H O KENDALL', 'Ho', 'Ho Kendall', 'Ho, Kendall', 'K HO', 'K Ho', 'K. Ho', 'K. Young Ho', 'K.Y. Ho', 'Karen KY Ho', 'Kendall Ho', 'Kendall Ho (FRCPC)', 'Kendall Ho, MD']",236,3621,29,41,Kendall,Ho,h,kendall ho,A5087185292,K Ho
A5068383320,,Trevor J. Thomson,"['Trevor J. Thomson', 'Trevor Thomson']",6,44,2,3,Trevor J.,Thomson,t,trevor j. thomson,A5068383320,T Thomson
A5100763335,https://orcid.org/0000-0002-9740-1630,Michael Boyle,"['Beall', 'Boyle, Michael', 'Boyle, Michael P', 'Boyle, Michael P.', 'M Boyle', 'M P Boyle', 'M Sabadosa', 'M.P. Boyle', 'MICHAEL BOYLE', 'Michael Boyle', 'Michael J Boyle', 'Michael J. BOYLE', 'Michael J. Boyle', 'Michael P Boyle', 'Michael P. BOYLE', 'Michael P. Boyle', 'Michael Patrick Boyle', 'Michael` Boyle', 'P. Boyle, Michael']",331,30066,85,85,Michael,Boyle,b,michael boyle,A5100763335,M Boyle
A5049686352,,Cameron McRae,"['C. Mcrae', 'Cameron F. McRae', 'Cameron McRae']",15,110,5,5,Cameron,McRae,m,cameron mcrae,A5049686352,C McRae
A5026893567,https://orcid.org/0000-0003-2630-4195,Quinten K Clarke,"['Clarke, Quinten', 'Quinten Clarke', 'Quinten K Clarke', 'Quinten K. Clarke']",15,79,5,5,Quinten K,Clarke,c,quinten k clarke,A5026893567,Q Clarke
A5028604888,,Sonja Luehrmann,"['Luehrmann, Sonja', 'SONJA LUEHRMANN', 'Sonja Luehrmann']",71,612,12,5,Sonja,Luehrmann,l,sonja luehrmann,A5028604888,S Luehrmann
A5025896672,https://orcid.org/0000-0001-7579-6515,Peter E. Keller,"['E. Keller, Peter', 'Kammholz Day', 'Keller Peter', 'Keller, P.', 'Keller, Peter', 'Keller, Peter E.', 'Keller, Peter, E.', 'Leiby Lamb', 'P KELLER', 'P Keller', 'P. E. Keller', 'P. Keller', 'P.E. Keller', 'PETER E. KELLER', 'Peter E Keller', 'Peter E. Keller', 'Peter Erik Keller', 'Peter Keller']",460,11559,57,30,Peter E.,Keller,k,peter e. keller,A5025896672,P Keller
A5006731910,https://orcid.org/0000-0003-3864-2618,Arthur Lewbel,"['A. Lewbel', 'ARTHUR LEWBEL', 'Arthur Lewbel', 'Lewbel, Arthur']",219,13177,51,15,Arthur,Lewbel,l,arthur lewbel,A5006731910,A Lewbel
A5101611501,https://orcid.org/0009-0007-9995-6772,Seyeon Kim,['Seyeon Kim'],29,142,6,9,Seyeon,Kim,k,seyeon kim,A5101611501,S Kim
A5034640158,https://orcid.org/0000-0002-6387-7542,Laura Jones,"['L B K R Jones', 'L Jones', 'L. Jones', 'LAURA JONES', 'Laura B Jones', 'Laura B. Jones', 'Laura B. K. R. Jones', 'Laura Brittany Jones', 'Laura Jones']",59,3022,18,21,Laura,Jones,j,laura jones,A5034640158,L Jones
A5015060939,,Kevin O’Neill,"[""K O'Neill"", ""Kevin Francis O'Neill"", ""Kevin O'Neill"", 'Kevin O’Neill']",59,111,4,11,Kevin,O’Neill,o,kevin o’neill,A5015060939,K O’Neill
A5039402913,https://orcid.org/0000-0003-0335-451X,Bardia Azizian,"['Azizian, Bardia', 'Bardia Azizian']",11,24,3,3,Bardia,Azizian,a,bardia azizian,A5039402913,B Azizian
A5029764539,https://orcid.org/0000-0003-0422-7483,Adena Brons,"['Adena Brons', 'Brons, Adena']",11,29,2,1,Adena,Brons,b,adena brons,A5029764539,A Brons
A5043671601,https://orcid.org/0000-0002-8043-5383,Nicolás Pérez,"['N Pérez', 'N. Perez', 'N. Peréz', 'N. Pérez', 'Nicolas Perez', 'Nicolas Perez (661295)', 'Nicolás Pérez', 'Nicolás Alvarez', 'Nicolás Pérez', 'Nicolás Pérez López', 'Perez, Nicolas', 'Pérez, Nicolas']",116,1433,19,16,Nicolás,Pérez,p,nicolás pérez,A5043671601,N Pérez
A5011988580,https://orcid.org/0000-0002-1450-0941,Michael J. J. Recchia,"['Michael J. J. Recchia', 'Michael J.J. Recchia', 'Michael Recchia', 'Michael\xa0J J Recchia', 'Recchia, Michael J. J.']",11,514,6,2,Michael J. J.,Recchia,r,michael j. j. recchia,A5011988580,M Recchia
A5103340535,,Douglas W. Allen,"['Allen, Douglas', 'Allen, Douglas W.', 'D. Allen', 'DOUGLAS ALLEN', 'DOUGLAS W. ALLEN', 'Douglas Allen', 'Douglas W Allen', 'Douglas W. Allen', 'Douglas\xa0W. Allen']",87,2166,23,8,Douglas W.,Allen,a,douglas w. allen,A5103340535,D Allen
A5082790434,https://orcid.org/0000-0002-9264-5732,Barinder Thind,"['Barinder Thind', 'Thind, Barinder']",7,41,2,1,Barinder,Thind,t,barinder thind,A5082790434,B Thind
A5077891098,https://orcid.org/0000-0001-9538-2758,Melanie C. M. Murray,"['M Murray', 'M. Murray', 'M.C. Murray', 'M.C.M. Murray', 'MCM Murray', 'Melanie  C.M. Murray', 'Melanie C M Murray', 'Melanie C. M. Murray', 'Melanie C.M. Murray', 'Melanie CM Murray', 'Melanie Caroline Margaret Murray', 'Melanie Murray', 'Melanie\xa0C.\xa0M. Murray', 'Patrick Mallon']",95,1565,22,24,Melanie C. M.,Murray,m,melanie c. m. murray,A5077891098,M Murray
A5053005299,https://orcid.org/0000-0002-7767-0470,Stuart Allan,"['Allan, Stuart', 'S. Allan', 'STUART ALLAN', 'Stuart Allan']",260,4081,32,62,Stuart,Allan,a,stuart allan,A5053005299,S Allan
A5048766211,,Billie Joe Rogers,"['Billie Joe Rogers', 'Billie Rogers']",11,99,4,3,Billie Joe,Rogers,r,billie joe rogers,A5048766211,B Rogers
A5103241829,https://orcid.org/0000-0002-0240-4784,Omid Vakili,['Omid Vakili'],6,15,3,2,Omid,Vakili,v,omid vakili,A5103241829,O Vakili
A5101941713,https://orcid.org/0000-0001-5178-7868,Shin Hye Kim,"['Kim, Shin Hye', 'Shin Hye Kim', 'Shin-Hye Kim', 'Shinhye Kim']",68,869,16,33,Shin Hye,Kim,k,shin hye kim,A5101941713,S Kim
A5078087620,https://orcid.org/0000-0002-9829-446X,Rachelle Patille,"['Patille, Rachelle', 'Rachelle Patille']",12,29,3,2,Rachelle,Patille,p,rachelle patille,A5078087620,R Patille
A5090222248,https://orcid.org/0000-0001-5237-2218,Andrew T. Calvert,"['A. Calvert', 'A. T. Calvert', 'A.T. Calvert', 'ANDREW CALVERT', 'Andrew Calvert', 'Andrew Calvert (6883949)', 'Andrew T. Calvert', 'Andrew T. Calvert (8758257)']",176,6084,35,20,Andrew T.,Calvert,c,andrew t. calvert,A5090222248,A Calvert
A5047099488,,Gabor Melli,"['GABOR MELLI', 'Gabor Melli']",21,2699,7,9,Gabor,Melli,m,gabor melli,A5047099488,G Melli
A5029337151,https://orcid.org/0000-0001-8100-3577,Tianzheng Wang,"['T. WANG', 'Tian-Zheng WANG', 'Tian-Zheng Wang', 'Tian-zheng Wang', 'Tianzheng Wang', 'Wang, Tianzheng']",70,849,17,13,Tianzheng,Wang,w,tianzheng wang,A5029337151,T Wang
A5054535416,https://orcid.org/0000-0002-6692-3874,Khalid F. AlHabib,"['AlHabib, Khalid', 'Alhabib, Khalid F.', 'K AlHabib', 'K F Alhabib', 'K. Al-Habib', 'K. AlHabib', 'K. Alhabib', 'K. F. Alhabib', 'K.F. AlHabib', 'K.F. Alhabib', 'KF AlHabib', 'KF Alhabib', 'Kalid ali Alhabib', 'Khalid Al-Habib', 'Khalid AlHabib', 'Khalid Alhabib', 'Khalid F Al-Habib', 'Khalid F AlHabib', 'Khalid F Alhabib', 'Khalid F. Al-Habib', 'Khalid F. AlHabib', 'Khalid F. Alhabib', 'Khalid Faiz Alhabib', 'Khalid\xa0F. AlHabib', 'Rasha Khatib', 'khalid AlHabib']",328,50322,75,41,Khalid F.,AlHabib,a,khalid f. alhabib,A5054535416,K AlHabib
A5050462008,https://orcid.org/0000-0003-2717-6236,John Lowman,"['J D Lowman', 'J Lowman', 'J. Lowman', 'J.D. Lowman', 'JD Lowman', 'JOHN LOWMAN', 'John D Lowman', 'John D. Lowman', 'John Lowman', 'Lowman, J.D.', 'Lowman, John', 'Lowman, John, 1950-']",114,2361,22,10,John,Lowman,l,john lowman,A5050462008,J Lowman
A5000893315,https://orcid.org/0000-0001-6743-4020,Paul Baker,"['Baker, Paul', 'P Baker', 'P. Baker', 'P. M. Baker', 'P. Morgan Baker', 'PAUL M. BAKER', 'Paul BAKER', 'Paul Baker', 'Paul M. Baker', 'Paul Morgan Baker']",218,13115,45,53,Paul,Baker,b,paul baker,A5000893315,P Baker
A5086077761,,Niloufar Aran,"['Aran, Niloufar', 'Niloufar Aran']",18,143,7,9,Niloufar,Aran,a,niloufar aran,A5086077761,N Aran
A5100747388,https://orcid.org/0000-0002-1061-604X,Zezhong Wang,"['Wang, Zezhong', 'Ze-Zhong Wang', 'Zezhong Wang']",54,612,11,16,Zezhong,Wang,w,zezhong wang,A5100747388,Z Wang
A5025337002,https://orcid.org/0000-0002-8575-0294,Di Zhao,"['Chen Gao', 'D. Zhao', 'DI ZHAO', 'Di Bill Zhao', 'Di Qin Zhao', 'Di Zhao', 'Dongquan Zhao', 'Li Hao', 'Zhao Di', 'Zhao, Di', 'Zidong Wang']",119,1374,16,47,Di,Zhao,z,di zhao,A5025337002,D Zhao
A5028019048,https://orcid.org/0000-0002-4203-3877,Sharon Robins,"['Robins, Sharon', 'Sharon Robins']",8,7,1,1,Sharon,Robins,r,sharon robins,A5028019048,S Robins
A5086316996,,Paul Brantingham,"['Brantingham, Paul J.', 'P.L. Brantingham', 'Paul Brantingham']",14,1986,6,1,Paul,Brantingham,b,paul brantingham,A5086316996,P Brantingham
A5052065849,https://orcid.org/0000-0001-9755-6459,Casey L. Kirkpatrick,"['C. L. Kirkpatrick', 'Casey Kirkpatrick', 'Casey L Kirkpatrick', 'Casey L. Kirkpatrick', 'Kirkpatrick, Casey L']",20,205,7,5,Casey L.,Kirkpatrick,k,casey l. kirkpatrick,A5052065849,C Kirkpatrick
A5108751128,,Jiongchao Jin,"['Jin, Jiongchao', 'Jiongchao Jin']",13,90,6,2,Jiongchao,Jin,j,jiongchao jin,A5108751128,J Jin
A5003592328,,Deborah Harford,['Deborah Harford'],13,287,6,1,Deborah,Harford,h,deborah harford,A5003592328,D Harford
A5034589539,,Dennis L. Krebs,"['D. Krebs', 'DENNIS KREBS', 'DENNIS L. KREBS', 'Dennis Krebs', 'Dennis L Krebs', 'Dennis L. Krebs', 'Krebs, Dennis 19XX-']",169,5321,33,6,Dennis L.,Krebs,k,dennis l. krebs,A5034589539,D Krebs
A5084640953,https://orcid.org/0000-0001-6901-0555,Karel Van Nieuwenhuyse,"['Karel Van Nieuwenhuyse', 'Karel Van Nieuwenhuyse,', 'Karel van Nieuwenhuyse', 'Van Nieuwenhuyse, Karel']",195,235,8,11,Karel Van,Nieuwenhuyse,n,karel van nieuwenhuyse,A5084640953,K Nieuwenhuyse
A5057737832,https://orcid.org/0000-0002-6446-6710,Valentine Sergeev,"['V. P. Sergeev', 'Valentine Sergeev']",9,145,4,4,Valentine,Sergeev,s,valentine sergeev,A5057737832,V Sergeev
A5017071456,https://orcid.org/0000-0002-3561-442X,Nadine Boulay,"['Boulay', 'Nadine Boulay']",8,41,2,1,Nadine,Boulay,b,nadine boulay,A5017071456,N Boulay
A5113804302,,Don Nelson,"['D Nelson', 'D. Nelson', 'Don H. Nelson', 'Don Nelson', 'Nelson, D']",35,460,11,9,Don,Nelson,n,don nelson,A5113804302,D Nelson
A5087502235,https://orcid.org/0000-0001-6000-436X,Sandra Peterson,"['Peterson, Sandra', 'S Peterson', 'S. Peterson', 'Sandra L. Peterson', 'Sandra L.M. Peterson', 'Sandra Peterson']",109,1843,20,33,Sandra,Peterson,p,sandra peterson,A5087502235,S Peterson
A5033404204,,Julia Carr,['Julia Carr'],23,231,8,7,Julia,Carr,c,julia carr,A5033404204,J Carr
A5076517151,https://orcid.org/0000-0003-0818-9648,Qimin Chen,"['Chen Qimin', 'Chen, Qimin', 'Hongbin Ma', 'QIMIN CHEN', 'Qi-Min CHEN', 'Qi-Min Chen', 'Qi-min CHEN', 'Qi-min Chen', 'QiMin Chen', 'Qimin Chen', 'Xingwei Peng']",190,1412,21,46,Qimin,Chen,c,qimin chen,A5076517151,Q Chen
A5004074785,https://orcid.org/0000-0002-4818-9282,Ruilin Zhang,"['Rui-Lin Zhang', 'Ruilin ZHANG', 'Ruilin Zhang']",90,623,11,38,Ruilin,Zhang,z,ruilin zhang,A5004074785,R Zhang
A5066747131,https://orcid.org/0000-0002-1213-2487,Danielle N. DeVries,"['Danielle DeVries', 'Danielle N. DeVries', 'Devries, Danielle']",8,101,4,4,Danielle N.,DeVries,d,danielle n. devries,A5066747131,D DeVries
A5067130848,,Mo Korchinski,"['MO KORCHINSKI', 'Mo Korchinski']",37,496,13,16,Mo,Korchinski,k,mo korchinski,A5067130848,M Korchinski
A5029839968,https://orcid.org/0000-0003-0588-3415,Ziying Zhang,"['Jun Zhang', 'Z Y Zhang', 'Z. Zhang', 'Z.Y. ZHANG', 'Zhang, Z.', 'Zhang, Ziying', 'Zi-Ying Zhang', 'Zi-ying ZHANG', 'Zi-ying Zhang', 'ZiYing Zhang', 'Ziying Zhang', 'Zi‐Ying Zhang']",243,3783,33,85,Ziying,Zhang,z,ziying zhang,A5029839968,Z Zhang
A5048929131,https://orcid.org/0000-0001-6823-2957,Dawn M. E. Bowdish,"['Bowdish, Dawn', 'Bowdish, Dawn M. E.', 'Bowdish, Dawn M.E.', 'D Bowdish', 'D M Bowdish', 'D M E Bowdish', 'D. Bowdish', 'D. M. E. Bowdish', 'D. M.E. Bowdish', 'D.M. Bowdish', 'D.M.E. Bowdish', 'DME Bowdish', 'Dawn Bowdish', 'Dawn M Bowdish', 'Dawn M E Bowdish', 'Dawn M. Bowdish', 'Dawn M. E. Bowdish', 'Dawn M.E Bowdish', 'Dawn M.E. Bowdish', 'Dawn ME Bowdish', 'Dawn ME. Bowdish', 'Matthew Miller']",279,14610,59,24,Dawn M. E.,Bowdish,b,dawn m. e. bowdish,A5048929131,D Bowdish
A5083139109,,Kamyar Razavi,"['Kamyar Razavi', 'Razavi, Kamyar']",10,0,0,2,Kamyar,Razavi,r,kamyar razavi,A5083139109,K Razavi
A5017306542,https://orcid.org/0000-0002-1882-4855,Stephen A. Spector,"['Gary Sinclair', 'S A Spector', 'S Spector', 'S. A. SPECTOR', 'S. A. Spector', 'S. Spector', 'S.A. Spector', 'S.\xa0A. Spector', 'STEPHEN A SPECTOR', 'STEPHEN A. SPECTOR', 'STEPHEN SPECTOR', 'Spector, Stephen A', 'Stephen A Spector', 'Stephen A. Spector', 'Stephen Spector', 'StephenA. Spector', 'Stephen\xa0A Spector', 'Stephen\xa0A. Spector']",408,25816,78,106,Stephen A.,Spector,s,stephen a. spector,A5017306542,S Spector
A5005032306,,Claire Carolan,['Claire Carolan'],8,8,2,3,Claire,Carolan,c,claire carolan,A5005032306,C Carolan
A5101082637,,Angela Paul,"['Angela Paul', 'Paul, Angela']",6,36,4,5,Angela,Paul,p,angela paul,A5101082637,A Paul
A5027507754,https://orcid.org/0000-0002-9705-5897,Ruth Timme,"['R. Timme', 'R.E. Timme', 'Ruth E Timme', 'Ruth E. Timme', 'Ruth Timme', 'Ruth\xa0E. Timme', 'Timme, Ruth', 'Timme, Ruth E.']",251,5282,35,38,Ruth,Timme,t,ruth timme,A5027507754,R Timme
A5109739423,,Ying Yu,['Ying Yu'],6,20,2,9,Ying,Yu,y,ying yu,A5109739423,Y Yu
A5108419733,https://orcid.org/0000-0001-5112-1310,Diana N. Ionescu,"['D IONESCU', 'D Ionescu', 'D N Ionescu', 'D. Ionescu', 'D.N. Ionescu', 'Diana Andreea Ionescu', 'Diana Ionescu', 'Diana N Ionescu', 'Diana N. Ionescu', 'Diana N. Ionescu (Naus)', 'Ionescu, Diana', 'Linda Hui']",159,4736,33,41,Diana N.,Ionescu,i,diana n. ionescu,A5108419733,D Ionescu
A5048276816,https://orcid.org/0000-0003-1746-535X,Zhongxiang Chang,"['Chang Zhongxiang', 'Chang, Zhongxiang', 'Z.X. Chang', 'Zhongxiang Chang']",29,360,11,8,Zhongxiang,Chang,c,zhongxiang chang,A5048276816,Z Chang
A5100336360,https://orcid.org/0000-0001-6148-9709,Long Chen,"['CHEN Long', 'Chen, Long', 'Hui-ling Chen', 'L. Chen', 'LONG CHEN', 'Long CHEN', 'Long Chen', 'Long Chen -', 'Long chen', 'Xiaofeng Li']",372,9377,44,113,Long,Chen,c,long chen,A5100336360,L Chen
A5047103464,,Christos Rantsoudis,"['Christos Rantsoudis', 'Rantsoudis, Christos']",15,23,3,10,Christos,Rantsoudis,r,christos rantsoudis,A5047103464,C Rantsoudis
A5057905356,https://orcid.org/0000-0003-0864-0312,Maggie Jones,"['Jones, Maggie', 'Jones, Maggie E. C.', 'Jones, Maggie E.C.', 'Maggie E C Jones', 'Maggie E. C. Jones', 'Maggie E.C. Jones', 'Maggie Jones']",42,331,9,13,Maggie,Jones,j,maggie jones,A5057905356,M Jones
A5000514429,https://orcid.org/0000-0002-3456-4387,Pauline S. Deschodt,"['Pauline Deschodt', 'Pauline S Deschodt', 'Pauline S. Deschodt']",7,53,4,4,Pauline S.,Deschodt,d,pauline s. deschodt,A5000514429,P Deschodt
A5023834485,https://orcid.org/0000-0001-7428-0461,Emillie de Keulenaar,"['Emillie De Keulenaar', 'Emillie V. de Keulenaar', 'Emillie de Keulenaar']",21,130,6,5,Emillie de,Keulenaar,k,emillie de keulenaar,A5023834485,E Keulenaar
A5020528755,,Heather A. Baitz,"['Baitz H', 'Heather A. Baitz', 'Heather Baitz']",8,97,5,3,Heather A.,Baitz,b,heather a. baitz,A5020528755,H Baitz
A5093888240,,Olivia C. Lowe,"['Olivia C Lowe', 'Olivia C. Lowe']",7,21,3,1,Olivia C.,Lowe,l,olivia c. lowe,A5093888240,O Lowe
A5078102586,https://orcid.org/0009-0000-9963-0659,F T Najafi,"['F T Najafi', 'F. Najafi', 'F. T. Najafi', 'F.T. Najafi', 'Farid Najafi', 'Farshid Najafi']",22,108,5,3,F T,Najafi,n,f t najafi,A5078102586,F Najafi
A5009934914,https://orcid.org/0000-0001-7098-8251,Qi Wen,"['Ila Rocha Falcão', 'Q Wen', 'Q. Wen', 'Q. wen', 'Q.S. Wen', 'Qi Wen', 'Qi wen', 'Qi, Wen', 'Qi- Wen', 'Qi-Tong Wen', 'Qi-rong Wen', 'Wen Qi', 'Wen, Qi']",198,4856,35,57,Qi,Wen,w,qi wen,A5009934914,Q Wen
A5079201993,,Vincent T. Nguyen,"['Nguyen, Vincent T.', 'Vincent Nguyen', 'Vincent T. Nguyen']",9,20,2,6,Vincent T.,Nguyen,n,vincent t. nguyen,A5079201993,V Nguyen
A5102771103,,Śılvia Gonçalves,"['Goncalves, Silvia', 'Gonçalves, Silvia', 'Gonçalves, Sílvia', 'SILVIA GONÇALVES', 'Silvia Goncalves', 'Silvia Gonçalves', 'Sílvia Gonçalves', 'Sı́lvia Gonçalves', 'Śılvia Gonçalves']",74,2595,24,24,Śılvia,Gonçalves,g,śılvia gonçalves,A5102771103,Ś Gonçalves
A5085664594,https://orcid.org/0000-0001-6729-1613,Diana Solomon,['Diana Solomon'],17,8,2,1,Diana,Solomon,s,diana solomon,A5085664594,D Solomon
A5001354996,https://orcid.org/0000-0002-7564-5829,David Rudoler,"['D Rudoler', 'D. Rudoler', 'DAVID RUDOLER', 'David Rudoler', 'Rudoler, David']",105,1031,19,22,David,Rudoler,r,david rudoler,A5001354996,D Rudoler
A5085358227,https://orcid.org/0000-0003-3524-1173,Ania S. Sergeenko,"['Ania S. Sergeenko', 'Ania Sergeenko', 'Sergeenko, Ania S.']",20,62,5,5,Ania S.,Sergeenko,s,ania s. sergeenko,A5085358227,A Sergeenko
A5025195271,https://orcid.org/0000-0002-0540-0631,Noha Atef,"['Atef, Noha', 'Noha Atef']",24,12,1,2,Noha,Atef,a,noha atef,A5025195271,N Atef
A5006721405,,Laureano Ralón,"['Laureano Ralon', 'Laureano Ralón']",33,37,3,8,Laureano,Ralón,r,laureano ralón,A5006721405,L Ralón
A5072566080,https://orcid.org/0000-0003-2180-0691,Archita Srivastava,"['Archita Srivastava', 'Srivastava, Archita']",22,395,7,9,Archita,Srivastava,s,archita srivastava,A5072566080,A Srivastava
A5001761578,https://orcid.org/0000-0001-7588-4910,Kevin S. Kuchinski,"['K Kuchinski', 'K. Kuchinski', 'Kevin Kuchinski', 'Kevin S Kuchinski', 'Kevin S. Kuchinski', 'Kuchinski, Kevin S.']",37,385,13,4,Kevin S.,Kuchinski,k,kevin s. kuchinski,A5001761578,K Kuchinski
A5061966437,https://orcid.org/0000-0002-2180-1849,Betty Chinda,"['Betty Chinda', 'Betty Nhuoma Chinda']",10,126,5,3,Betty,Chinda,c,betty chinda,A5061966437,B Chinda
A5040075859,https://orcid.org/0000-0001-5978-8021,Theresa Jean Tanenbaum,"['Shmuel Shilo', 'Succession Law', 'Tanenbaum, Theresa Jean', 'Theresa J Tanenbaum', 'Theresa J. Tanenbaum', 'Theresa Jean Tanenbaum', 'Theresa Tanenbaum']",88,2744,25,9,Theresa Jean,Tanenbaum,t,theresa jean tanenbaum,A5040075859,T Tanenbaum
A5082288060,,Jennifer McDermid,"['Jennifer McDermid', 'McDermid, Jennifer']",10,61,5,5,Jennifer,McDermid,m,jennifer mcdermid,A5082288060,J McDermid
A5000773669,https://orcid.org/0000-0001-9689-9126,Julie A. Charbonneau,"['Charbonneau, Julie A.', 'Julie A Charbonneau', 'Julie A. Charbonneau', 'Julie Charbonneau']",8,81,3,4,Julie A.,Charbonneau,c,julie a. charbonneau,A5000773669,J Charbonneau
A5002734516,,Charles Hostovsky,['Charles Hostovsky'],9,132,5,4,Charles,Hostovsky,h,charles hostovsky,A5002734516,C Hostovsky
A5043754594,https://orcid.org/0000-0001-5040-1855,Vinicius da Eira Silva,"['VINICIUS DA EIRA SILVA', 'Vinicius Da Eira Silva', 'Vinicius da Eira Silva', 'Vinícius da Eira Silva']",16,249,6,3,Vinicius da Eira,Silva,s,vinicius da eira silva,A5043754594,V Silva
A5031615949,https://orcid.org/0000-0001-5852-9685,S. K. Luthra,"['LUTHRA, SK', 'Luthra, S', 'Luthra, S.', 'Luthra, SK', 'S K Luthra', 'S Luthra', 'S. K. LUTHRA', 'S. K. Luthra', 'S. Luthra', 'S.K Luthra', 'S.K. LUTHRA', 'S.K. Luthra', 'SK. Luthra', 'Sajinder Luthra', 'Shivam Luthra -', 'Shreya Luthra']",53,1264,16,11,S. K.,Luthra,l,s. k. luthra,A5031615949,S Luthra
A5047763957,,Patricia Gruben,['Patricia Gruben'],6,4,1,1,Patricia,Gruben,g,patricia gruben,A5047763957,P Gruben
A5085589946,,Carolyn Lesjak,"['C. Lesjak', 'CAROLYN LESJAK', 'Carolyn J. Lesjak', 'Carolyn Lesjak']",43,371,8,1,Carolyn,Lesjak,l,carolyn lesjak,A5085589946,C Lesjak
A5089357455,https://orcid.org/0000-0002-5987-578X,John W. Maxwell,"['J Maxwell', 'J. Maxwell', 'J. William Maxwell', 'J.W. Maxwell', 'JOHN MAXWELL', 'John Maxwell', 'John W Maxwell', 'John W. Maxwell', 'John W. S. Maxwell', 'John\xa0W. Maxwell', 'Maxwell, John', 'Maxwell, John P.', 'Maxwell, John W', 'Maxwell, John W.']",135,3461,24,17,John W.,Maxwell,m,john w. maxwell,A5089357455,J Maxwell
A5068039658,https://orcid.org/0000-0002-2980-1798,S. D. Golding,"['Golding, S. D.', 'Golding, SM', 'Golding, Suzanne D.', 'S D Golding', 'S GOLDING', 'S Golding', 'S. D. GOLDING', 'S. D. Golding', 'S. Golding', 'S.D Golding', 'S.D. Golding', 'Suzanne D Golding', 'Suzanne D. Golding', 'Suzanne Golding']",345,8451,51,10,S. D.,Golding,g,s. d. golding,A5068039658,S Golding
A5089810649,,Roland Case,"['Case, Roland', 'R.B. Case', 'Roland Case']",28,1127,9,3,Roland,Case,c,roland case,A5089810649,R Case
A5089173037,https://orcid.org/0000-0002-1932-2750,Brandon Reagen,"['Antonio Barbalace', 'Brandon Reagen', 'Reagen, Brandon', 'Zahra Ghodsi']",113,3771,22,17,Brandon,Reagen,r,brandon reagen,A5089173037,B Reagen
A5083084802,https://orcid.org/0000-0002-6691-3983,Esteban Morales,"['Esteban Egaña Morales', 'Esteban Morales', 'Morales, Esteban']",64,322,9,13,Esteban,Morales,m,esteban morales,A5083084802,E Morales
A5006377483,https://orcid.org/0000-0001-8478-8939,Ilya S. Girnik,"['I. S. Girnik', 'I.S. Girnik', 'Ilya  S. Girnik', 'Ilya Girnik', 'Ilya S. Girnik']",28,632,13,4,Ilya S.,Girnik,g,ilya s. girnik,A5006377483,I Girnik
A5080670037,,Hannah McGregor,['Hannah McGregor'],55,172,7,3,Hannah,McGregor,m,hannah mcgregor,A5080670037,H McGregor
