,name1,name2,id1,id2,similarity_score
57,christine e bear,christine barr,A5085975282,A5021670415,87
58,robert britton,robert bittner,A5014010162,A5026847234,86
59,sue black,samuel black,A5011131688,A5112748761,86
60,mark a brockman,ma brockman,A5021397351,A5062945775,85
61,fiona s l brinkman,fiona sl brinkman,A5050197558,A5128200123,97
62,jörg bohlmann,jöerg bohlmann,A5109230535,A5064304551,96
63,thomas a brown,thomas c brown,A5077918162,A5103278178,93
64,andrew j bennet,andrew bennett,A5064385050,A5084601970,90
65,ryan bradley,dan bradley,A5087562579,A5002299458,87
66,thomas c brown,tom c brown,A5103278178,A5112796676,88
67,christopher l brown,christopher bone,A5025022914,A5000064508,86
68,joseph k bailey,joseph p bailey,A5036840080,A5013276159,93
69,jamie boyd,jamie d boyd,A5110784566,A5111559791,91
70,binay bhattacharya,rianka bhattacharya,A5021157679,A5007756444,86
71,e j brash,e brash,A5076484456,A5068942078,88
72,william r bennett,william ralph bennett,A5103435725,A5056999168,89
73,christopher bell,christopher bone,A5064470641,A5000064508,88
74,christopher bell,christopher beh,A5064470641,A5012256170,90
75,christopher bell,christopher buse,A5064470641,A5118970217,88
76,karen brown,lauren brown,A5080832542,A5061102182,87
77,karen brown,karen n brown,A5080832542,A5103575716,92
78,s bishop,s g bishop,A5012058270,A5113642924,89
79,matthew brown,matthew bowes,A5041724055,A5052068787,85
80,jean‐christophe bélisle‐pipon,jean-christophe belisle-pipon,A5082500576,A5127781859,90
81,jean‐christophe bélisle‐pipon,jean‐christophe belisle‐pipon,A5082500576,A5133561051,97
82,jean‐christophe bélisle‐pipon,jean-christophe bélisle-pipon,A5082500576,A5125489798,93
83,patricia l brantingham,patricia brantingham,A5038445455,A5121724605,95
84,j a behr,ja behr,A5055703344,A5103726926,93
85,christopher bone,christopher beh,A5000064508,A5012256170,90
86,christopher bone,christopher beaton,A5000064508,A5048841600,88
87,christopher bone,christopher buse,A5000064508,A5118970217,88
88,andreǐ a bulatov,andreĭ a bulatov,A5103266587,A5108247017,94
89,andreǐ a bulatov,andrei a bulatov,A5103266587,A5126827439,94
90,tom c brown,tom brown,A5112796676,A5078745916,90
91,sudeep bhattacharyya,sandeep bhattacharya,A5109550672,A5041052057,90
92,andreĭ a bulatov,andrei a bulatov,A5108247017,A5126827439,94
93,lieke l ten brummelhuis,lieke laura ten brummelhuis,A5024395537,A5018909583,92
94,russell w bradley,russell bradley,A5109098186,A5109559143,94
95,christopher beh,christopher beaton,A5012256170,A5048841600,85
96,christopher beh,christopher buse,A5012256170,A5118970217,90
97,matthew bowes,matt bowes,A5052068787,A5114151945,87
98,ph beauchemin,p h beauchemin,A5105938816,A5118899211,96
99,sam black,samuel black,A5112834231,A5112748761,86
100,alison bailie,alison beale,A5013394710,A5041424489,88
101,megan barker,megan k barker,A5056468452,A5054202306,92
102,tim u h baumeister,tim baumeister,A5019595229,A5058323325,88
103,andreea bratu,andreea barbu,A5064542404,A5098667658,85
104,sarah l brown,sarah brown,A5103398045,A5080535134,92
105,maryam bari,maryam bavarian,A5108198440,A5005074374,85
106,christine barr,christie barron,A5021670415,A5089588289,90
107,sara bavarian,maryam bavarian,A5013660449,A5005074374,86
108,ian bushfield,ian bushfeld,A5039683738,A5066128999,96
109,jil a busmann,jil busmann,A5072224327,A5074527350,92
110,amin bahrami,m bahrami,A5077834707,A5074492767,86
111,lauren bailey,lauren a bailey,A5014626503,A5052609060,93
112,jeremy r brown,jeremy brown,A5109653577,A5102838917,92
113,scott e bernstein,scott bernstein,A5057881599,A5002125273,94
114,alishba bibal,alishba bilal,A5115512232,A5112957369,92
115,angela brooks-wilson,angela r brooks-wilson,A5126470113,A5122482003,95
116,joão l bastos,joão luiz bastos,A5133659538,A5076619980,90
117,ignacio calderon de la barca,igacio calderon de la barca,A5017248675,A5050733708,98
118,john bechoeffer,john bechhoefer,A5025288966,A5060042191,93
119,z brumme,zl brumme,A5075252668,A5084001641,94
120,mirzafaisal beg,mirza faisal beg,A5104015115,A5000972836,97
121,jean-christophe belisle-pipon,jean‐christophe belisle‐pipon,A5127781859,A5133561051,93
122,jean-christophe belisle-pipon,jean-christophe bélisle-pipon,A5127781859,A5125489798,97
123,tanya brown,tanya m brown,A5133541008,A5102916892,92
124,jean‐christophe belisle‐pipon,jean-christophe bélisle-pipon,A5133561051,A5125489798,90
125,hong chen,hongwen chen,A5100420388,A5082579130,86
126,hong chen,cong chen,A5100420388,A5100427128,89
127,hong chen,long chen,A5100420388,A5100336427,89
128,qing chen,ning chen,A5100371368,A5100446681,89
129,qing chen,qinghua chen,A5100371368,A5100745137,86
130,qing chen,ling chen,A5100371368,A5100411084,89
131,qing chen,jing chen,A5100371368,A5046422844,89
132,qing chen,ying chen,A5100371368,A5063849486,89
133,ji‐xin cheng,xin cheng,A5086153927,A5101587732,86
134,lieping chen,ling chen,A5035295243,A5100411084,86
135,lin cai,yin cai,A5061150224,A5045522569,86
136,david campbell,david a campbell,A5065534835,A5022135015,93
137,m campbell,a campbell,A5023748369,A5042030650,90
138,daniel t chang,daniel chiang,A5084612623,A5006979877,89
139,daniel t chang,daniel chang,A5084612623,A5044668950,92
140,yi‐ting chen,yi-ting chen,A5100348260,A5100348255,92
141,yi‐ting chen,yiting chen,A5100348260,A5125353864,96
142,yi‐ting chen,ying chen,A5100348260,A5063849486,86
143,xin chen,xin cheng,A5100363059,A5101587732,94
144,xin chen,xi chen,A5100363059,A5100329932,93
145,xin chen,xing cheng,A5100363059,A5101846669,89
146,xin chen,xiwen chen,A5100363059,A5100657341,89
147,li chen,li cheng,A5100379262,A5100753413,93
148,li chen,lei chen,A5100379262,A5100333516,93
149,li chen,ling chen,A5100379262,A5100411084,88
150,li chen,xi chen,A5100379262,A5100329932,86
151,li chen,si chen,A5100379262,A5100366165,86
152,david w chan,david w cheung,A5075070960,A5108756735,85
153,david w chan,david chang,A5075070960,A5037084000,87
154,mark a cane,mark a cantu,A5065775518,A5055818872,87
155,matthew c cheung,matthew p cheng,A5024269299,A5033873670,90
156,jeffrey chan,jeffrey chu,A5071422010,A5024509996,87
157,jennifer a chan,jennifer chang,A5067228740,A5101455429,90
158,jennifer a chan,jennifer c y chan,A5067228740,A5029500670,88
159,yu‐chun chen,yi‐chun chen,A5054214375,A5100688437,92
160,yu‐chun chen,yuchun chen,A5054214375,A5101769288,96
161,michael b cohen,michael c chen,A5013326292,A5101903942,90
162,michael b cohen,michael chen,A5013326292,A5100705941,89
163,bo chen,yubo chen,A5100427253,A5101939525,88
164,bo chen,b chen,A5100427253,A5121488345,92
165,bo chen,mo chen,A5100427253,A5100387253,86
166,bo chen,sibo chen,A5100427253,A5101582225,88
167,li cheng,lü cheng,A5100753413,A5103675248,88
168,li cheng,lei chen,A5100753413,A5100333516,88
169,ning chen,ling chen,A5100446681,A5100411084,89
170,ning chen,jing chen,A5100446681,A5046422844,89
171,ning chen,ying chen,A5100446681,A5063849486,89
172,jie chen,j chen,A5072575185,A5107886267,86
173,andrew cox,andrew chow,A5037580930,A5012879127,86
174,bernard j crespi,bernard crespi,A5089912926,A5130864836,93
175,colin d campbell,colin campbell,A5030090181,A5110199596,93
176,yu chen,yuxi chen,A5100402071,A5100764265,88
177,yu chen,yubo chen,A5100402071,A5101939525,88
178,yu chen,yue chen,A5100402071,A5054088513,93
179,david e crowley,david k coley,A5065698482,A5023399809,86
180,valorie a crooks,valorie crooks,A5057868506,A5133599858,93
181,yingjie chen,ying chen,A5100409186,A5063849486,86
182,h j crawford,h l crawford,A5017561360,A5015359452,92
183,weitian chen,tian chen,A5013602825,A5039200178,86
184,christine w chan,christine m chan,A5041653123,A5102445316,94
185,stephen j choi,stephen choi,A5085892614,A5046677225,92
186,andrew r chapman,andrew chapman,A5071519732,A5101887957,93
187,peter christensen,erik christensen,A5104313321,A5038054341,85
188,yasheng chen,nan-sheng chen,A5023707205,A5049486494,85
189,yasheng chen,nansheng chen,A5023707205,A5101610338,88
190,david chen,david chang,A5100675680,A5037084000,86
191,lihan chen,liang chen,A5030104017,A5014807339,90
192,douglas cheyne,douglas cohen,A5039557394,A5059465741,89
193,andrew t calvert,andrew j calvert,A5090222248,A5030736348,94
194,allan cunningham,alan cunningham,A5021259958,A5023383407,97
195,andrés m cisneros‐montemayor,andrés m cisneros-montemayor,A5041047135,A5123238429,96
196,andrés m cisneros‐montemayor,andrés  m cisneros-montemayor,A5041047135,A5124135382,95
197,michael carney,michael carver,A5073228306,A5070474140,86
198,yuxi chen,xi chen,A5100764265,A5100329932,88
199,jun chen,j chen,A5019378283,A5107886267,86
200,brian e conway,brian conway,A5109163734,A5109381574,92
201,yuxuan chen,yixuan chen,A5100342244,A5100725680,91
202,jian chai,jia cai,A5027244342,A5110633917,88
203,david c clarke,dave c clarke,A5062270975,A5112840346,89
204,david c clarke,david clarke,A5062270975,A5059649947,92
205,joseph a clark,joseph clare,A5082373398,A5040697946,85
206,a chester,a n chester,A5072118739,A5111930657,90
207,a chester,anne chester,A5072118739,A5066105849,86
208,wuyang chen,wang chen,A5013562664,A5100340757,90
209,thomas chapman,tom chapman,A5075725085,A5061531518,88
210,jingyun chen,jing chen,A5016433401,A5046422844,86
211,susan crawford,susan m crawford,A5109575871,A5049833360,93
212,ruiwen chen,xiwen chen,A5082582375,A5100657341,86
213,liang chen,xiang cheng,A5014807339,A5030167129,86
214,liang chen,ling chen,A5014807339,A5100411084,95
215,shaohua chen,shaohuang chen,A5100335688,A5075269359,92
216,allison a campbell,allison campbell,A5074690063,A5103199277,94
217,allison a campbell,allison j campbell,A5074690063,A5083399757,94
218,zhuang chen,zihua chen,A5101447904,A5058110931,86
219,michael o’neal campbell,michael o’neil campbell,A5036309802,A5079713005,96
220,michael chang,michael chen,A5101827388,A5100705941,88
221,michael chang,michelle chan,A5101827388,A5113170352,85
222,jiayue chen,jiayi chen,A5067159163,A5108137477,86
223,jiaqi chen,jiayi chen,A5100434210,A5108137477,90
224,jeffrey b cheng,jeffrey c f cheung,A5043939880,A5060707155,85
225,tom clark,thomas clark,A5062159739,A5101823642,86
226,wang chen,gang chen,A5100340757,A5100389302,89
227,a campbell,lara campbell,A5042030650,A5102801207,87
228,a campbell,cary campbell,A5042030650,A5039106314,87
229,george w chang,george h cheng,A5103528259,A5064055251,86
230,david chang,dave chang,A5037084000,A5011390842,86
231,anita t coté,anita coté,A5072214202,A5066224186,91
232,chao chen,hao chen,A5100408353,A5100353673,94
233,cong chen,long chen,A5100427128,A5100336427,89
234,christiana l cheng,christina cheung,A5075079856,A5037997565,88
235,christina cheung,christina chiu,A5037997565,A5000089897,87
236,christina cheung,christine chuong,A5037997565,A5083724661,88
237,siqi chen,si chen,A5100460986,A5100366165,88
238,alan cunningham,dylan s cunningham,A5023383407,A5080741864,85
239,lara campbell,cary campbell,A5102801207,A5039106314,85
240,leo chen,lei chen,A5112905098,A5100333516,88
241,michael chambers,michael g chambers,A5102781332,A5113600431,94
242,nicole catherine,nicole la catherine,A5072737913,A5133212535,91
243,j j clague,j a clague,A5000296592,A5031901245,90
244,j j clague,john j clague,A5000296592,A5090873433,87
245,tom calvert,thomas calvert,A5110505169,A5077925873,88
246,john chan,john f chant,A5112284649,A5010169014,86
247,john corlett,jon corbett,A5010768972,A5047019938,87
248,elise chenier,el chenier,A5075084733,A5116881146,87
249,xiang cheng,xin cheng,A5030167129,A5101587732,90
250,xiang cheng,xing cheng,A5030167129,A5101846669,95
251,bruce a cameron,bruce cameron,A5052981086,A5052871849,93
252,stephen choi,stephen collis,A5046677225,A5015481958,85
253,stephanie chin,stephanie chang,A5112768554,A5101559111,90
254,stephanie chin,stephanie chu,A5112768554,A5108662676,89
255,michelle cua,michelle chan,A5032139111,A5113170352,88
256,joanna chen,joanna che,A5021005948,A5000749234,95
257,andrew cheng,andrew j chang,A5069723543,A5112074881,85
258,daniel cohn,daniel chang,A5046643391,A5044668950,87
259,jiyi chen,jiayi chen,A5014688370,A5108137477,95
260,iva w cheung,iva cheung,A5030803878,A5134096444,91
261,yi-ting chen,yiting chen,A5100348255,A5125353864,96
262,yi-ting chen,ying chen,A5100348255,A5063849486,86
263,stephanie w chang,stephanie chang,A5107869730,A5101559111,94
264,a n chester,anne chester,A5111930657,A5066105849,87
265,aleena chia,leena chau,A5026668088,A5125081361,86
266,anqi chen,anqi a chen,A5100625001,A5035150383,90
267,stephanie chang,stephanie chu,A5101559111,A5108662676,86
268,john clague,john j clague,A5110164742,A5090873433,92
269,x k chen,xk chen,A5057638476,A5034896114,93
270,ivy chow,ivy choi,A5028051779,A5039326233,88
271,leena w chau,leena chau,A5064634241,A5125081361,91
272,allison campbell,allison j campbell,A5103199277,A5083399757,94
273,zixuan chen,zihua chen,A5102906085,A5058110931,86
274,zixuan chen,yixuan chen,A5102906085,A5100725680,91
275,guillermo caballero‐garcía,guillermo caballero-garcía,A5059549026,A5130065846,96
276,rachel chimuka,v rachel chimuka,A5074381164,A5055696136,93
277,emily a cameron,emily e cameron,A5090630451,A5066336976,93
278,michael c chen,michael chen,A5101903942,A5100705941,92
279,maude comtois‐cabana,maude comtois cabana,A5071955961,A5007654876,95
280,jason connelly,jason p connelly,A5004724427,A5133309891,93
281,xk chen,xi chen,A5034896114,A5100329932,86
282,danielle chin,daniel chiang,A5020649609,A5006979877,85
283,a carr,a carter,A5081082111,A5004107679,86
284,xin cheng,xi chen,A5101587732,A5100329932,88
285,xin cheng,xing cheng,A5101587732,A5101846669,95
286,stephanie j cooper,stephanie cooper,A5103638663,A5069552167,94
287,nan-sheng chen,nansheng chen,A5049486494,A5101610338,96
288,tyler cole,tyler r cole,A5108295940,A5113399058,91
289,a cisneros-montemayor,andrés m cisneros-montemayor,A5062836176,A5123238429,86
290,dave clarke,dave c clarke,A5075735110,A5112840346,92
291,dave clarke,david clarke,A5075735110,A5059649947,87
292,alexander ciok,alexander clow,A5106492693,A5047783624,86
293,daniel chiang,daniel chang,A5006979877,A5044668950,96
294,caroline coljin,caroline colijin,A5019122524,A5092252314,97
295,caroline coljin,caroline colijn,A5019122524,A5091754800,93
296,teresa p cheung,teresa cheung,A5079537793,A5077739432,93
297,caroline colijin,caroline colijn,A5092252314,A5091754800,97
298,julien chopinb,julien chopin,A5117506030,A5088922176,96
299,yiting chen,ying chen,A5125353864,A5063849486,90
300,hugo f v cardoso,hugo fv cardoso,A5128743736,A5078265907,97
301,hugo f v cardoso,hugo cardoso,A5128743736,A5120668369,86
302,isabelle m cote,isabelle m côté,A5130721135,A5048073547,87
303,kieran d cox,kieran cox,A5130806629,A5031419507,91
304,lei chen,fei chen,A5100333516,A5100405410,88
305,ling chen,long chen,A5100411084,A5100336427,89
306,ling chen,jing chen,A5100411084,A5046422844,89
307,ling chen,ying chen,A5100411084,A5063849486,89
308,xi chen,si chen,A5100329932,A5100366165,86
309,k m chan,k chan,A5106296584,A5062304618,86
310,yi‐chun chen,yuchun chen,A5100688437,A5101769288,87
311,wen chen,bowen chen,A5100344143,A5100675175,89
312,wen chen,xiwen chen,A5100344143,A5100657341,89
313,wen chen,w chen,A5100344143,A5002960083,86
314,isabelle m côté,isabelle côté,A5048073547,A5087962548,93
315,si chen,sibo chen,A5100366165,A5101582225,88
316,victor chen,victor cheung,A5078297482,A5055399971,92
317,qimin chen,imin chen,A5076517151,A5024124555,95
318,jing chen,ying chen,A5046422844,A5063849486,89
319,hugo fv cardoso,hugo cardoso,A5078265907,A5120668369,89
320,yuchi chen,yuchun chen,A5101824630,A5101769288,86
321,andrés m cisneros-montemayor,andrés  m cisneros-montemayor,A5123238429,A5124135382,98
322,paul deane,paul delany,A5043341053,A5016079579,86
323,paul deane,paul dancey,A5043341053,A5004228996,86
324,paul a demers,paul demers,A5074591005,A5060986747,92
325,iain davidson,ian g davison,A5086553616,A5020594160,85
326,peter dickinson,p dickinson,A5110108030,A5110875616,85
327,richard h day,richard day,A5091654993,A5102726304,92
328,steven j davis,steven davis,A5071904703,A5102301191,92
329,jian dong,jianghu dong,A5053518365,A5022468710,86
330,jian dong,jiang dong,A5053518365,A5011646320,95
331,zhiwei deng,ziwei ding,A5101529579,A5075589776,86
332,james p delgrande,james p delgado,A5002046734,A5087861481,88
333,christopher m davis,christopher davis,A5035263072,A5102927802,94
334,john dickinson,john c dickinson,A5079448410,A5004307798,93
335,john dickinson,joël dickinson,A5079448410,A5066652982,86
336,michael donaldson,michael dobinson,A5080381206,A5003319157,85
337,gj davidson,s davidson,A5029736495,A5112924661,86
338,megan j donahue,megan donahue,A5041923620,A5125610390,93
339,jonathan c driver,jonathan driver,A5069378403,A5129518471,94
340,j maxwell donelan,maxwell donelan,A5069056622,A5113857065,94
341,j maxwell donelan,james maxwell donelan,A5069056622,A5121342277,89
342,sheíla delany,sheila delany,A5053163006,A5124739813,92
343,garth w p davies,garth davies,A5061377171,A5104079126,86
344,christopher davis,christopher dircks,A5102927802,A5062089002,86
345,andréanne doyon,andré doyon,A5020845547,A5066893131,85
346,andréanne doyon,andreanne doyon,A5020845547,A5106389029,93
347,stephanie dawson,stephanie e dawson,A5001264567,A5103810967,94
348,christine dreyer,christine dyrager,A5108213475,A5072354686,85
349,jorge andrés delgado‐ron,jorge andres delgado-ron,A5009877121,A5110662574,92
350,a catherine d’andrea,catherine d’andrea,A5101688213,A5013868450,95
351,jianghu dong,jiang dong,A5022468710,A5011646320,91
352,ian dyck,a dyck,A5033663516,A5109667132,86
353,jason j dickinson,john c dickinson,A5044978016,A5004307798,85
354,thomas donaldson,tom donaldson,A5002800300,A5046128130,90
355,davide donati,davide donatti,A5103059132,A5110760144,96
356,michael w dobson,michael dobinson,A5112732293,A5003319157,88
357,sandeep k dhillon,sandeep dhillon,A5021903302,A5067538914,94
358,m duncan,mc duncan,A5080050509,A5024929830,94
359,jiang dong,yiyang dong,A5011646320,A5014682431,86
360,danielle denley,danielle downey,A5070640066,A5051529400,87
361,siying duan,ying duan,A5032056032,A5101185528,90
362,nuwan dewapriya,man dewapriya,A5114224866,A5039747194,86
363,anand devireddy,anand divereddy,A5092439335,A5116830785,87
364,maxwell donelan,max donelan,A5113857065,A5024297629,85
365,brandon m drucker,brandon drucker,A5009957159,A5134457535,94
366,evan donahue,megan donahue,A5047877404,A5125610390,88
367,sam doesburg,sam m doesburg,A5022796523,A5081393957,92
368,mark j edwards,marc edwards,A5078261834,A5001118221,85
369,donald estep,don estep,A5040558337,A5124455973,86
370,stephan f van eeden,stephan van eeden,A5001910203,A5113731295,94
371,matthew r evans,matthew ens,A5026890836,A5014281073,85
372,d estep,don estep,A5036663902,A5124455973,88
373,sara ejtemaee,s ejtemaee,A5056214096,A5039492474,87
374,henrietta chinelo ezegbe,henrietta c ezegbe,A5034239796,A5020756375,86
375,l elliot,lt elliott,A5012645580,A5114020486,89
376,dan esler,daniel esler,A5046469331,A5023211355,86
377,clara vada etter,clara v etter,A5077611536,A5068946645,90
378,lloyd elliott,lloyd t elliott,A5129487964,A5088544768,93
379,richard g frank,richard frank,A5018486913,A5030367930,93
380,richard frayne,richard frank,A5085398611,A5030367930,89
381,david feldman,david freeman,A5005236939,A5049478989,85
382,ji feng,j feng,A5040535359,A5066047485,92
383,li fang,le fang,A5100710377,A5000950850,86
384,kathleen fitzpatrick,kathleen a fitzpatrick,A5056155053,A5044298370,95
385,nancy r forde,nancy forde,A5019535462,A5126421296,92
386,susanne fietz,susanne w fietz,A5030588961,A5093010858,93
387,susanne fietz,w susanne fietz,A5030588961,A5052771299,93
388,karen ferguson,arron ferguson,A5032262644,A5037222281,86
389,robin fisher,robin s fisher,A5015809193,A5103487308,92
390,t friesen,j friesen,A5076493109,A5112376179,89
391,greg feldman,gregory feldman,A5055740265,A5045813821,89
392,renée‐louise franche,renee-louise franche,A5109251356,A5011043868,90
393,ron l ferguson,arron ferguson,A5113563288,A5037222281,86
394,yizeng fan,yimeng fan,A5016945507,A5100311024,90
395,henry a finn,henry finn,A5029860397,A5080374417,91
396,jane friesen,j friesen,A5112605355,A5112376179,86
397,jane fowler,s jane fowler,A5015575272,A5122380582,92
398,lindsey a freeman,lindsey freeman,A5067369475,A5116179906,94
399,jennifer fane,jennifer fang,A5034011180,A5082679333,92
400,sina fatolahzadeh,s fatolahzadeh,A5028619456,A5106384340,90
401,santiago isaac flores-alonso,santiago i flores-alonso,A5054800359,A5116231142,92
402,belen febres-cordero,belén febres-cordero,A5074367828,A5048111055,95
403,susanne w fietz,w susanne fietz,A5093010858,A5052771299,87
404,andrei frolov,andrei v frolov,A5106634120,A5036300411,93
405,farnak farzan,faranak farzan,A5016330282,A5015821361,96
406,felicity yao fu,felicity fu,A5042935099,A5119422241,85
407,wendy fleming,wendy l fleming,A5130588076,A5134589129,93
408,gwenn flowers,gwenn e flowers,A5133812247,A5045013234,93
409,david grant,david guan,A5027387690,A5056685601,86
410,daniel guay,daniel gan,A5053489523,A5134190994,86
411,john c gordon,joshua c gordon,A5080632985,A5052917385,86
412,michael green,michael e green,A5100628986,A5103116568,93
413,robert s green,robert e greene,A5016391692,A5039105675,90
414,eli gibson,elaine gibson,A5025274219,A5102047801,87
415,jin guo,xin guo,A5100300852,A5016055499,86
416,jin guo,jian gu,A5100300852,A5101535677,86
417,paul e garfinkel,paul garfinkel,A5112524992,A5055490054,93
418,charles h goldsmith,charlie h goldsmith,A5112098673,A5006802149,95
419,jean‐françois godbout,jean-françois godbout,A5108545982,A5026558581,95
420,a kurt gamperl,a k gamperl,A5020184311,A5112734321,88
421,r a gordon,r s gordon,A5039441724,A5042631092,90
422,yu guo,ziyu guo,A5071489649,A5100568021,86
423,qian‐ping gu,qianping gu,A5104064156,A5101079430,96
424,caroline greaves,carolyn graves,A5086581430,A5042757888,87
425,daniel j gibson,daniel gibson,A5001286110,A5035122787,93
426,daniel j gibson,h daniel gibson,A5001286110,A5022558865,87
427,barbara godard,barbara gordon,A5030070241,A5058634388,86
428,daniel gibson,h daniel gibson,A5035122787,A5022558865,93
429,daniel granot,daniel gan,A5081368387,A5134190994,87
430,eduardo gonzález,edward gonzález,A5035662663,A5055581780,90
431,anna gottschlich,daniela gottschlich,A5023228396,A5115847198,86
432,todd j green,d j green,A5101760885,A5022328570,86
433,biruté m f galdikas,birute mary f galdikas,A5110301419,A5110389729,88
434,h daniel gibson,h dan gibson,A5022558865,A5062475859,89
435,yue gong,yu gong,A5080008811,A5110380634,93
436,yue gong,ye gong,A5080008811,A5066345561,93
437,yue gao,yu gao,A5029712294,A5101992667,92
438,yu gao,yuan gao,A5101992667,A5030405098,86
439,christopher gilbert,christopher giles,A5113576395,A5110249475,89
440,erin e gill,erin gill,A5088561520,A5128022220,90
441,john m gaspar,john g gaspar,A5101748742,A5101748741,92
442,daniel r y gan,daniel ry gan,A5075926575,A5091261371,96
443,samantha m gray,samantha l gray,A5069146109,A5008724367,93
444,christopher giles,christopher g gill,A5110249475,A5111594503,86
445,thomas gunton,tom gunton,A5059560375,A5113412320,87
446,kristen b gorman,kristen f gorman,A5007294920,A5072719509,94
447,jian gu,jiaxin gu,A5101535677,A5014257393,88
448,david gaertner,david gerber,A5068329091,A5101199550,85
449,yu gong,ye gong,A5110380634,A5066345561,86
450,shreemouna gurung,sheemouna gurung,A5088826260,A5114125674,97
451,alissa m greer,alissa greer,A5102942084,A5037509232,92
452,bhargav gadhvi,bhargav gadhavi,A5024718097,A5067698309,97
453,einar gabbassov,einar gabbasov,A5056580459,A5068923651,97
454,daria gluhareva,dasha gluhareva,A5006100808,A5047891141,87
455,daniel gan,daniel ry gan,A5134190994,A5091261371,87
456,wanhaoyi geng,wanhayoi geng,A5069750402,A5058844042,92
457,avi gupta,arvind gupta,A5133355755,A5041186798,86
458,layla gould,anya gould,A5114137590,A5121363972,86
459,f golnaraghi,farid golnaraghi,A5121094088,A5054537100,86
460,ivan gill,ivan s gill,A5124279103,A5090703054,90
461,david green,david j green,A5100340819,A5102960584,92
462,f h garcia,fh garcia,A5006750915,A5032436796,95
463,david g huntsman,david huntsman,A5085086748,A5052397113,93
464,trevor hart,trevor hardy,A5056784469,A5069725119,87
465,dan hawkins,daniel hawkins,A5073918892,A5030201776,88
466,david j hunter,david m hunter,A5034486810,A5018917248,93
467,p richard harrigan,richard harrigan,A5036502017,A5020846975,94
468,felix henningsen,f henningsen,A5020847142,A5031207941,86
469,z huang,zhi huang,A5087309766,A5014439401,88
470,z huang,x huang,A5087309766,A5016009910,86
