,name1,name2,id1,id2,similarity_score
107,roumi ilieva,roumiana ilieva,A5059056746,A5107019523,89
108,valentin jaumouillé,valentin jamouille,A5001004675,A5108922685,92
109,ng jensen,g jensen,A5086281143,A5003321247,94
110,ng jensen,gaby jensen,A5086281143,A5020431334,80
111,worawee janpongsri,worawee japongsori,A5062405993,A5001455481,94
112,g jensen,gaby jensen,A5003321247,A5020431334,84
113,dominic j jaworski,dominic jaworiski,A5085766291,A5119544262,91
114,mohammad mahdi jahanara,mohammadmahdi jahanara,A5069061274,A5089156226,98
115,nitish kumar,hitesh kumar,A5039262439,A5110959612,83
116,t kim,j kim,A5108486202,A5070841883,80
117,katrina koehn,katerina kwon,A5013903764,A5113195379,85
118,suyoung kim,hoyoung kim,A5081300303,A5053435865,82
119,joshua kanaganayagam,josh kanaganayagam,A5039370835,A5034727559,95
120,raminder kaur,raminderjeet kaur,A5114211742,A5028102520,87
121,jacob kemp,jacob m kemp,A5103256265,A5087289082,91
122,isabelle kim,isabelle kwan,A5046423982,A5117279033,80
123,nn kinloch,n kinloch,A5055547267,A5071349214,95
124,kauʻi keliipio,m kaui keliipio,A5059859936,A5045101026,90
125,farhaan muhammad khan,farhaan m khan,A5064198016,A5014608443,80
126,charles krieger,charles kriel,A5064602809,A5098723401,86
127,angela kaida,angela kaidaon,A5091089188,A5095333481,92
128,b liu,z liu,A5114378471,A5075830845,80
129,b liu,b lu,A5114378471,A5067826387,89
130,b liu,k liu,A5114378471,A5069328618,80
131,b liu,b x liu,A5114378471,A5114290805,83
132,jia li,jiayi liu,A5100405681,A5100370772,80
133,jia li,jiaqi lei,A5100405681,A5100904643,80
134,jia li,yejia liu,A5100405681,A5077085197,80
135,cheng li,cheng lit,A5100354297,A5094001550,94
136,kelley lee,kelsey lee,A5019363540,A5047999240,90
137,ming li,ying lei,A5100351426,A5071997927,80
138,amy lee,amy hy lee,A5100686477,A5102626370,82
139,amy lee,a lee,A5100686477,A5079846513,83
140,thomas m loughin,tom loughin,A5113992995,A5025177465,81
141,amy huei‐yi lee,amy hy lee,A5029495209,A5102626370,80
142,richard lockhart,richard loat,A5035238514,A5052159696,86
143,qi lin,zi lin,A5102608112,A5110229964,83
144,angelica lim,angelica lee,A5054803584,A5064843057,83
145,alexandra lysova,alexandra v lysova,A5088763872,A5096742315,94
146,sabrina s m lee,sabrina sm lee,A5080857003,A5079701172,97
147,zi lin,ziv levin,A5110229964,A5117287733,80
148,linyi li,li yi lim,A5101915882,A5108281017,82
149,tingan li,bingfan liu,A5034308738,A5025258144,80
150,tingan li,qingcan li,A5034308738,A5014078397,84
151,ke li,k liu,A5100343528,A5069328618,80
152,chelsey lee,kelsey lee,A5037459113,A5047999240,86
153,n lehmann,k lehmann,A5107889357,A5105764596,89
154,li yi lim,zhi yih lim,A5108281017,A5112501593,80
155,j lee,a lee,A5020077930,A5079846513,80
156,luyao lin,leyao lin,A5062615947,A5025114845,89
157,laura luo,laura laura,A5112893128,A5081524343,80
158,elfituri s lahemer,elfituri lahamer,A5032341373,A5055198520,88
159,z liu,k liu,A5075830845,A5069328618,80
160,ryan d morin,r d morin,A5081644676,A5027417971,86
161,john j mcdonald,john a macdonald,A5077824553,A5103468821,90
162,paul meyer,p meyer,A5019323500,A5109005649,82
163,gordon mctaggart-cowan,gp mctaggart-cowan,A5040189249,A5108717311,85
164,elicia maine,alicia massie,A5026047261,A5005330408,80
165,alexander moens,alexander moiseev,A5025859917,A5103429954,81
166,daniel d marshall,dan marshall,A5112642773,A5112003754,83
167,john a macdonald,ja macdonald,A5103468821,A5000418425,86
168,afagh mohagheghi,a mohaghegi,A5005637686,A5107013738,81
169,zarah monfaredi,aryan monfared,A5082693605,A5079493724,83
170,m momtahen,maryam momtahen,A5113723884,A5092009233,80
171,mark mahadeo,mark n mahadeo,A5012970291,A5086131135,92
172,klinsmann j coelho silva meneses,klinsmann j coelho silva menes,A5062290806,A5093260777,97
173,finlay c macnab,finlay macnab,A5067609189,A5054475200,93
174,fiona margaret mackellar,fiona m mackellar,A5001691873,A5045703529,83
175,r d morin,d mori,A5027417971,A5044331480,80
176,masahiro niikura,masa niikura,A5089335621,A5108740660,86
177,anne‐marie nicol,anne marie nicol,A5110840814,A5113313391,94
178,anne‐marie nicol,anne-marie nicole,A5110840814,A5113360973,91
179,anne marie nicol,anne-marie nicole,A5113313391,A5113360973,91
180,william odom,will odom,A5073024818,A5056121536,86
181,marlena ornowska,ms marlena ornowska,A5064059636,A5109595986,91
182,katherine o’donnell,katherine a o’donnell,A5066229322,A5103744218,95
183,jf ogilvie,j f ogilvie,A5006142451,A5023738667,95
184,d c o’neil,dc oneil,A5103713192,A5045650275,89
185,david j price,david price,A5057027392,A5102969601,92
186,david j price,david j prime,A5057027392,A5103543042,92
187,david j price,david prime,A5057027392,A5009690588,83
188,david price,david j prime,A5102969601,A5103543042,83
189,david price,david prime,A5102969601,A5009690588,91
190,s panchapakesan,sathish panchapakesan,A5043684828,A5103910853,83
191,edward j park,edward park,A5027049699,A5111270872,92
192,david j prime,david prime,A5103543042,A5009690588,92
193,mn prentice,m prentice,A5114055326,A5112929889,95
194,da patterson,david a patterson,A5110248522,A5077202069,83
195,michael p richards,michael richards,A5005684483,A5019215400,94
196,bernhard e riecke,bernhard rieke,A5016706227,A5108830512,90
197,stephen n robinovitch,stephen n robinovich,A5017663407,A5007182790,98
198,steven reynolds,steve reynolds,A5009546214,A5109852452,97
199,steven reynolds,s reynolds,A5009546214,A5060207717,80
200,sarah robinson,sarah j robinson,A5086557273,A5034966587,93
201,richard routledge,rick routledge,A5027424447,A5110179990,84
202,steve reynolds,s reynolds,A5109852452,A5060207717,83
203,eline a de rooij,eline de rooij,A5021349143,A5053298356,93
204,stephanie l rayner,stephanie l renkers,A5028857421,A5106797872,86
205,chase l radford,chase radford,A5007555900,A5035799498,93
206,ramani ramaseshan,ramani remaseshan,A5103840556,A5092835365,94
207,lauren faulkner rossi,lauren n faulkner rossi,A5023044639,A5072640534,95
208,patrick morgan ritchie,patrick m ritchie,A5040169002,A5086371059,87
209,pulindu ratnasekera,p ratnasekera,A5046908479,A5051949366,81
210,javairia rahim,javaria f rahim,A5006521692,A5055183771,90
211,g rossi,sp rossi,A5054516428,A5107070954,80
212,z john shen,john shen,A5013766145,A5063633720,90
213,wolfgang stuerzlinger,wolfgang stürzlinger,A5085460170,A5106113183,93
214,nadine schuurman,nadine schuurmann,A5071764220,A5014876465,97
215,doug stead,d stead,A5004942062,A5110425840,82
216,xiangyu sun,bingyun sun,A5060002954,A5030344959,82
217,hasina samji,hasina shamji,A5032853894,A5003602094,96
218,bp singh,s singh,A5103582429,A5108064129,80
219,michèle schmidt,michelle schmidt,A5091617213,A5039633290,90
220,debbie sheehan,debbie sheenan,A5109036918,A5055687264,93
221,vahideh shirmohammadli,a h shirmohammadi,A5009499082,A5074222454,82
222,thushani de silva,gl thushani de silva,A5068060581,A5013022283,92
223,jeffrey van santen,jeffrey a van santen,A5058603439,A5071037562,95
224,akhmedkhan shabanov,akhmedkhan ahan shabanov,A5108762255,A5108988979,88
225,hamide sharifi,hamida safi,A5012898139,A5078761388,80
226,k a salters,kate salters,A5109249088,A5080431297,87
227,stephanie c stelmaschuk,stephanie c stelmachuk,A5020197736,A5075274634,98
228,a sixsmith,andrew sixsmith,A5061578981,A5062744892,80
229,andrew j sixsmith,andrew sixsmith,A5109634693,A5062744892,94
230,victor ht soares,victor soares,A5113007020,A5113114976,90
231,david c thomas,david c thompson,A5101577676,A5083128208,87
232,paul tupper,p tupper,A5078121912,A5025327252,84
233,michael j trimble,michael trimble,A5059892142,A5114186388,94
234,paige tuttösí,paige tuttosi,A5064388924,A5020759758,85
235,daniel tay,daniel tarnu,A5019604712,A5011155609,82
236,sara taghipour,parnian taghipour,A5089099162,A5092503488,84
237,omnia taha,omnia m taha,A5089318544,A5055623045,91
238,kamala todd,par kamala todd,A5093134137,A5111063660,85
239,deniz ugur,deniz g ural,A5077892929,A5117273249,82
240,jennifer s wong,jennifer wang,A5018101953,A5023442198,86
241,qi wang,yi wang,A5100341251,A5071864494,86
242,qi wang,ruiqi wang,A5100341251,A5047012415,82
243,qi wang,xin wang,A5100341251,A5087074091,80
244,jiacheng wang,tianzheng wang,A5100727957,A5101598171,81
245,david g t whitehurst,david gt whitehirst,A5045933977,A5113131774,92
246,yang wang,yitong wang,A5100322922,A5118608059,80
247,yang wang,g wang,A5100322922,A5061444400,80
248,bixia wang,bi-xia wang,A5052919764,A5113040768,95
249,zhengqing wang,mengqin wang,A5005632299,A5109697714,85
250,yuepeng wang,yue wang,A5024695395,A5100371992,80
251,noelle warkentin,luke warkentin,A5036298542,A5069332430,80
252,kevin wagner,kevin winther,A5043519692,A5106621638,80
253,amanda wallace,alannah wallace,A5083012202,A5055356925,83
254,lucas wu,lucas y wu,A5000594667,A5052301741,89
255,j wang,r wang,A5064909746,A5045307948,83
256,j wang,g wang,A5064909746,A5061444400,83
257,j wang,h wang,A5064909746,A5009973876,83
258,j wang,c wang,A5064909746,A5030973280,83
259,a woinoski,tim woinoski,A5031293841,A5112857475,82
260,r wang,g wang,A5045307948,A5061444400,83
261,r wang,h wang,A5045307948,A5009973876,83
262,r wang,c wang,A5045307948,A5030973280,83
263,g wang,h wang,A5061444400,A5009973876,83
264,g wang,c wang,A5061444400,A5030973280,83
265,timothy woinoski,tim woinoski,A5112497827,A5112857475,86
266,h wang,c wang,A5009973876,A5030973280,83
267,tianbi wu,tianbu wu,A5077851516,A5113986242,89
268,xiaolei wang,xiaoying wang,A5012106743,A5075566936,80
269,yi wang,xin wang,A5071864494,A5087074091,80
270,yi wang,yue wang,A5071864494,A5100371992,80
271,calvert woodruff,cal woodruff,A5007490784,A5058077634,86
272,yue wang,ke wang,A5100371992,A5100360129,80
273,hui xie,h xie,A5035823220,A5057652444,83
274,minghao yin,ming yin,A5023555343,A5101273683,84
275,ronald c ydenberg,ron ydenberg,A5060793104,A5109944350,83
276,xing-dong yang,xingdong yang,A5084933066,A5111939848,96
277,sen yang,wen yang,A5101842208,A5100592332,88
278,andy yoon,andy yan,A5036756377,A5050260428,82
279,m a yakovlev,m yakovlev,A5050510999,A5085376161,91
280,hao zhang,miao zhang,A5100397026,A5100376451,84
281,di zhao,jia zhao,A5025337002,A5101724268,80
282,judith lynne zaichkowsky,judy zaichkowsky,A5067340182,A5015084242,80
283,jia zhao,sida zhao,A5101724268,A5070688108,82
284,zhilin zhang,zhitian zhang,A5100723116,A5111217709,88
285,haoyuan zhao,haoxuan zhou,A5114832292,A5006253199,83
286,z zhang,n zhang,A5009011522,A5061007955,86
287,z zhang,j zhang,A5009011522,A5070372260,86
288,vanja zdjelar,ivana zdjelar,A5025292022,A5114472761,92
289,n zhang,j zhang,A5061007955,A5070372260,86
290,n zhang,peng zhang,A5061007955,A5100364110,82
