,name1,name2,id1,id2,similarity_score
79,marlena ornowska,ms marlena ornowska,A5064059636,A5109595986,91
80,katherine o’donnell,katherine a o’donnell,A5066229322,A5103744218,95
81,jf ogilvie,j f ogilvie,A5006142451,A5023738667,95
82,d c o’neil,dc oneil,A5103713192,A5045650275,89
83,david j price,david price,A5057027392,A5102969601,92
84,david j price,david j prime,A5057027392,A5103543042,92
85,david price,david prime,A5102969601,A5009690588,91
86,edward j park,edward park,A5027049699,A5111270872,92
87,david j prime,david prime,A5103543042,A5009690588,92
88,mn prentice,m prentice,A5114055326,A5112929889,95
89,michael p richards,michael richards,A5005684483,A5019215400,94
90,bernhard e riecke,bernhard rieke,A5016706227,A5108830512,90
91,stephen n robinovitch,stephen n robinovich,A5017663407,A5007182790,98
92,steven reynolds,steve reynolds,A5009546214,A5109852452,97
93,sarah robinson,sarah j robinson,A5086557273,A5034966587,93
94,eline a de rooij,eline de rooij,A5021349143,A5053298356,93
95,chase l radford,chase radford,A5007555900,A5035799498,93
96,ramani ramaseshan,ramani remaseshan,A5103840556,A5092835365,94
97,lauren faulkner rossi,lauren n faulkner rossi,A5023044639,A5072640534,95
98,javairia rahim,javaria f rahim,A5006521692,A5055183771,90
99,z john shen,john shen,A5013766145,A5063633720,90
100,wolfgang stuerzlinger,wolfgang stürzlinger,A5085460170,A5106113183,93
101,nadine schuurman,nadine schuurmann,A5071764220,A5014876465,97
102,hasina samji,hasina shamji,A5032853894,A5003602094,96
103,michèle schmidt,michelle schmidt,A5091617213,A5039633290,90
104,debbie sheehan,debbie sheenan,A5109036918,A5055687264,93
105,thushani de silva,gl thushani de silva,A5068060581,A5013022283,92
106,jeffrey van santen,jeffrey a van santen,A5058603439,A5071037562,95
107,akhmedkhan shabanov,akhmedkhan ahan shabanov,A5108762255,A5108988979,88
108,stephanie c stelmaschuk,stephanie c stelmachuk,A5020197736,A5075274634,98
109,andrew j sixsmith,andrew sixsmith,A5109634693,A5062744892,94
110,victor ht soares,victor soares,A5113007020,A5113114976,90
111,michael j trimble,michael trimble,A5059892142,A5114186388,94
112,omnia taha,omnia m taha,A5089318544,A5055623045,91
113,david g t whitehurst,david gt whitehirst,A5045933977,A5113131774,92
114,bixia wang,bi-xia wang,A5052919764,A5113040768,95
115,lucas wu,lucas y wu,A5000594667,A5052301741,89
116,tianbi wu,tianbu wu,A5077851516,A5113986242,89
117,xing-dong yang,xingdong yang,A5084933066,A5111939848,96
118,sen yang,wen yang,A5101842208,A5100592332,88
119,m a yakovlev,m yakovlev,A5050510999,A5085376161,91
120,zhilin zhang,zhitian zhang,A5100723116,A5111217709,88
121,vanja zdjelar,ivana zdjelar,A5025292022,A5114472761,92
