,name1,name2,id1,id2,similarity_score
82,worawee janpongsri,worawee japongsori,A5062405993,A5001455481,94
83,g jensen,gaby jensen,A5003321247,A5020431334,84
84,dominic j jaworski,dominic jaworiski,A5085766291,A5119544262,91
85,mohammad mahdi jahanara,mohammadmahdi jahanara,A5069061274,A5089156226,98
86,nitish kumar,hitesh kumar,A5039262439,A5110959612,83
87,katrina koehn,katerina kwon,A5013903764,A5113195379,85
88,suyoung kim,hoyoung kim,A5081300303,A5053435865,82
89,joshua kanaganayagam,josh kanaganayagam,A5039370835,A5034727559,95
90,raminder kaur,raminderjeet kaur,A5114211742,A5028102520,87
91,jacob kemp,jacob m kemp,A5103256265,A5087289082,91
92,nn kinloch,n kinloch,A5055547267,A5071349214,95
93,kauʻi keliipio,m kaui keliipio,A5059859936,A5045101026,90
94,charles krieger,charles kriel,A5064602809,A5098723401,86
95,angela kaida,angela kaidaon,A5091089188,A5095333481,92
96,b liu,b lu,A5114378471,A5067826387,89
97,b liu,b x liu,A5114378471,A5114290805,83
98,cheng li,cheng lit,A5100354297,A5094001550,94
99,kelley lee,kelsey lee,A5019363540,A5047999240,90
100,amy lee,amy hy lee,A5100686477,A5102626370,82
101,amy lee,a lee,A5100686477,A5079846513,83
102,richard lockhart,richard loat,A5035238514,A5052159696,86
103,qi lin,zi lin,A5102608112,A5110229964,83
104,angelica lim,angelica lee,A5054803584,A5064843057,83
105,alexandra lysova,alexandra v lysova,A5088763872,A5096742315,94
106,sabrina s m lee,sabrina sm lee,A5080857003,A5079701172,97
107,linyi li,li yi lim,A5101915882,A5108281017,82
108,tingan li,qingcan li,A5034308738,A5014078397,84
109,chelsey lee,kelsey lee,A5037459113,A5047999240,86
110,n lehmann,k lehmann,A5107889357,A5105764596,89
111,luyao lin,leyao lin,A5062615947,A5025114845,89
112,elfituri s lahemer,elfituri lahamer,A5032341373,A5055198520,88
113,ryan d morin,r d morin,A5081644676,A5027417971,86
114,john j mcdonald,john a macdonald,A5077824553,A5103468821,90
115,paul meyer,p meyer,A5019323500,A5109005649,82
116,gordon mctaggart-cowan,gp mctaggart-cowan,A5040189249,A5108717311,85
117,daniel d marshall,dan marshall,A5112642773,A5112003754,83
118,john a macdonald,ja macdonald,A5103468821,A5000418425,86
119,zarah monfaredi,aryan monfared,A5082693605,A5079493724,83
120,mark mahadeo,mark n mahadeo,A5012970291,A5086131135,92
121,klinsmann j coelho silva meneses,klinsmann j coelho silva menes,A5062290806,A5093260777,97
122,finlay c macnab,finlay macnab,A5067609189,A5054475200,93
123,fiona margaret mackellar,fiona m mackellar,A5001691873,A5045703529,83
124,masahiro niikura,masa niikura,A5089335621,A5108740660,86
125,anne‐marie nicol,anne marie nicol,A5110840814,A5113313391,94
126,anne‐marie nicol,anne-marie nicole,A5110840814,A5113360973,91
127,anne marie nicol,anne-marie nicole,A5113313391,A5113360973,91
128,william odom,will odom,A5073024818,A5056121536,86
129,marlena ornowska,ms marlena ornowska,A5064059636,A5109595986,91
130,katherine o’donnell,katherine a o’donnell,A5066229322,A5103744218,95
131,jf ogilvie,j f ogilvie,A5006142451,A5023738667,95
132,d c o’neil,dc oneil,A5103713192,A5045650275,89
133,david j price,david price,A5057027392,A5102969601,92
134,david j price,david j prime,A5057027392,A5103543042,92
135,david j price,david prime,A5057027392,A5009690588,83
136,david price,david j prime,A5102969601,A5103543042,83
137,david price,david prime,A5102969601,A5009690588,91
138,s panchapakesan,sathish panchapakesan,A5043684828,A5103910853,83
139,edward j park,edward park,A5027049699,A5111270872,92
140,david j prime,david prime,A5103543042,A5009690588,92
141,mn prentice,m prentice,A5114055326,A5112929889,95
142,da patterson,david a patterson,A5110248522,A5077202069,83
143,michael p richards,michael richards,A5005684483,A5019215400,94
144,bernhard e riecke,bernhard rieke,A5016706227,A5108830512,90
145,stephen n robinovitch,stephen n robinovich,A5017663407,A5007182790,98
146,steven reynolds,steve reynolds,A5009546214,A5109852452,97
147,sarah robinson,sarah j robinson,A5086557273,A5034966587,93
148,richard routledge,rick routledge,A5027424447,A5110179990,84
149,steve reynolds,s reynolds,A5109852452,A5060207717,83
150,eline a de rooij,eline de rooij,A5021349143,A5053298356,93
151,stephanie l rayner,stephanie l renkers,A5028857421,A5106797872,86
152,chase l radford,chase radford,A5007555900,A5035799498,93
153,ramani ramaseshan,ramani remaseshan,A5103840556,A5092835365,94
154,lauren faulkner rossi,lauren n faulkner rossi,A5023044639,A5072640534,95
155,patrick morgan ritchie,patrick m ritchie,A5040169002,A5086371059,87
156,javairia rahim,javaria f rahim,A5006521692,A5055183771,90
157,z john shen,john shen,A5013766145,A5063633720,90
158,wolfgang stuerzlinger,wolfgang stürzlinger,A5085460170,A5106113183,93
159,nadine schuurman,nadine schuurmann,A5071764220,A5014876465,97
160,doug stead,d stead,A5004942062,A5110425840,82
161,xiangyu sun,bingyun sun,A5060002954,A5030344959,82
162,hasina samji,hasina shamji,A5032853894,A5003602094,96
163,michèle schmidt,michelle schmidt,A5091617213,A5039633290,90
164,debbie sheehan,debbie sheenan,A5109036918,A5055687264,93
165,vahideh shirmohammadli,a h shirmohammadi,A5009499082,A5074222454,82
166,thushani de silva,gl thushani de silva,A5068060581,A5013022283,92
167,jeffrey van santen,jeffrey a van santen,A5058603439,A5071037562,95
168,akhmedkhan shabanov,akhmedkhan ahan shabanov,A5108762255,A5108988979,88
169,k a salters,kate salters,A5109249088,A5080431297,87
170,stephanie c stelmaschuk,stephanie c stelmachuk,A5020197736,A5075274634,98
171,andrew j sixsmith,andrew sixsmith,A5109634693,A5062744892,94
172,victor ht soares,victor soares,A5113007020,A5113114976,90
173,david c thomas,david c thompson,A5101577676,A5083128208,87
174,paul tupper,p tupper,A5078121912,A5025327252,84
175,michael j trimble,michael trimble,A5059892142,A5114186388,94
176,paige tuttösí,paige tuttosi,A5064388924,A5020759758,85
177,daniel tay,daniel tarnu,A5019604712,A5011155609,82
178,sara taghipour,parnian taghipour,A5089099162,A5092503488,84
179,omnia taha,omnia m taha,A5089318544,A5055623045,91
180,kamala todd,par kamala todd,A5093134137,A5111063660,85
181,deniz ugur,deniz g ural,A5077892929,A5117273249,82
182,jennifer s wong,jennifer wang,A5018101953,A5023442198,86
183,qi wang,yi wang,A5100341251,A5071864494,86
184,qi wang,ruiqi wang,A5100341251,A5047012415,82
185,david g t whitehurst,david gt whitehirst,A5045933977,A5113131774,92
186,bixia wang,bi-xia wang,A5052919764,A5113040768,95
187,zhengqing wang,mengqin wang,A5005632299,A5109697714,85
188,amanda wallace,alannah wallace,A5083012202,A5055356925,83
189,lucas wu,lucas y wu,A5000594667,A5052301741,89
190,j wang,r wang,A5064909746,A5045307948,83
191,j wang,g wang,A5064909746,A5061444400,83
192,j wang,h wang,A5064909746,A5009973876,83
193,j wang,c wang,A5064909746,A5030973280,83
194,a woinoski,tim woinoski,A5031293841,A5112857475,82
195,r wang,g wang,A5045307948,A5061444400,83
196,r wang,h wang,A5045307948,A5009973876,83
197,r wang,c wang,A5045307948,A5030973280,83
198,g wang,h wang,A5061444400,A5009973876,83
199,g wang,c wang,A5061444400,A5030973280,83
200,timothy woinoski,tim woinoski,A5112497827,A5112857475,86
201,h wang,c wang,A5009973876,A5030973280,83
202,tianbi wu,tianbu wu,A5077851516,A5113986242,89
203,calvert woodruff,cal woodruff,A5007490784,A5058077634,86
204,hui xie,h xie,A5035823220,A5057652444,83
205,minghao yin,ming yin,A5023555343,A5101273683,84
206,ronald c ydenberg,ron ydenberg,A5060793104,A5109944350,83
207,xing-dong yang,xingdong yang,A5084933066,A5111939848,96
208,sen yang,wen yang,A5101842208,A5100592332,88
209,andy yoon,andy yan,A5036756377,A5050260428,82
210,m a yakovlev,m yakovlev,A5050510999,A5085376161,91
211,hao zhang,miao zhang,A5100397026,A5100376451,84
212,jia zhao,sida zhao,A5101724268,A5070688108,82
213,zhilin zhang,zhitian zhang,A5100723116,A5111217709,88
214,haoyuan zhao,haoxuan zhou,A5114832292,A5006253199,83
215,z zhang,n zhang,A5009011522,A5061007955,86
216,z zhang,j zhang,A5009011522,A5070372260,86
217,vanja zdjelar,ivana zdjelar,A5025292022,A5114472761,92
218,n zhang,j zhang,A5061007955,A5070372260,86
219,n zhang,peng zhang,A5061007955,A5100364110,82
