,name1,name2,id1,id2,similarity_score
0,kathleen a akins,kathleen akinsc,55105815400,57216688017,90
1,oluwafemi akintola,oluwafemi s akintola,57218423351,56965067200,95
2,stella atkins,m stella atkins,56654006700,7102310616,93
3,éric m beauregard,eric beauregarda,17344924200,59806848700,85
4,ivan v bajic,ivan v bajjc,6602479101,59465106300,92
5,ivan v bajic,lvan v bajic,6602479101,59119893600,92
6,heesoon bai,beesoon bai,42760951000,57937968100,91
7,derek r bingham,derek bingham,57204216471,7004856179,93
8,david v burley,avid v burley,7004232335,57218515194,96
9,tom c brown,tom brown,24433859000,57225808826,90
10,ethan brown,sean brown,59467571400,57543086500,86
11,alishba bilal,alishba bibal,58480796700,59482580700,92
12,julien chopin,julien chopinb,57195104543,59812475700,96
13,isabelle m côté,isabelle m cȏté,7005488549,58680470600,93
14,caroline colijn,caroline coljin,16416871500,57221322504,93
15,d s cross,d c cross,12645477200,58313184000,89
16,cary campbell,lara campbell,57202919677,57209555584,85
17,si chen,xi chen,57200504717,57464181400,86
18,ying chen,jing chen,56040387500,55049017000,89
19,ying chen,yiting chen,56040387500,59353414700,90
20,imin chen,qimin chen,35306560600,57382754500,95
21,imin chen,aimin chen,35306560600,55447267000,95
22,long chen,cong chen,57202349101,57221774756,89
23,daniel h chang,daniel chiang,57211297356,58042961200,89
24,george h cheng,george cheng,56085514500,59501786900,92
25,qimin chen,aimin chen,57382754500,55447267000,90
26,john r calvert,john calvert,58827810200,56719213100,92
27,tian chen,aotian chen,57220043419,59352990300,90
28,anqi a chen,anqi chen,58830295700,57219394662,90
29,alexander ciok,alexander clow,57974985600,57222103241,86
30,lara campbell,tylar campbell,57209555584,59135252300,89
31,stephanie l cooper,stephanie cooper,57821779900,59415748800,94
32,roy carlson,roy l carlson,59807760700,7402666341,92
33,maude comtois cabana,maude comtois-cabana,58287914600,58061917200,95
34,yuxi chen,xi chen,59549734700,57464181400,88
35,t d dias do vale,t dias do vale,57201730337,57202912172,93
36,ryan cn dʼarcy,ryan cn d’arcy,7004268181,56840385400,93
37,a catherine d’andrea,catherine dandrea,59157783100,59814698200,92
38,thushani de silva,g lthushani de silva,57287468800,57575566400,92
39,heather de forest,heather deforest,57792002700,59373208900,97
40,siying duan,ying duan,57212346127,57203331764,90
41,lauren desouza,lauren de souza,57215934820,57214111535,97
42,maggie e duncan,maggie c duncan,59647175000,57216222262,93
43,jayson eppler,jayson epplera,55620693600,57998385200,96
44,jennifer fang,jennifer fane,56856315600,56268773600,92
45,kate e fraser,kate m fraser,57220106603,57217134072,92
46,susanne w fietz,w susanne fietz,58558920700,57218855997,87
47,karen ferguson,arron ferguson,57998535800,57211241158,86
48,belén febres-cordero,belen febres-codero,57200176320,58689678000,92
49,cai mitsu feng,cai (mitsu) feng,57723250300,59173501800,93
50,charles harry goldsmith,charles h goldsmith,24359010500,57223164224,90
51,uwe glässer,uwe gl sser,6507645629,58990528300,91
52,yu gong,ye gong,57210636353,57392372000,86
53,bhargav j gadhvi,bhargav gadhavi,56582435700,57948030800,90
54,wyatt gronnemose,wyatt gronnemosea,58676962100,57997869400,97
55,wanhaoyi geng,wanhayoi geng,57220890035,59029455600,92
56,peter v hall,peter a hall,57201225750,55332947200,92
57,mohamed m hefeeda,mohamed hefeeda,20433459500,57204281290,94
58,kaisong huang,hailong huang,57233901800,57192586510,85
59,kirk j hepburn,kirk hepburn,57217693682,57217055832,92
60,ian hutchinson,jim hutchinson,57206426930,57212408054,86
61,ian hutchinson,olivia n hutchinson,57206426930,57218667819,85
62,william wl ho,william wl hsiao,59161285900,34979903200,90
63,william hsiao,william wl hsiao,59207795900,34979903200,90
64,k a hudson,k h hudson,57208184515,59803235800,90
65,dal yong jin,dalyong jin,7201973561,59794341400,96
66,worawee janpongsri,worawee japongsori,57211405320,57220933225,94
67,thomas d jennewein,thomas jennewein,6701569164,59475179000,94
68,bocheng jing,cheng jin,57203870786,58078867300,86
69,dustin t king,justin j king,55202285800,55603882200,85
70,dongwoo kim,dongho kim,57205207510,57214770459,86
71,manpreet kaur,harpreet kaur,58588589500,56448087600,85
72,suyoung kim,suhong kim,57211871654,57221141737,86
73,peter keller,c peter keller,57202588460,59315845200,92
74,matthew king-roskamp,matthew king–roskamp,57212571216,57197841951,95
75,md zishaan khan,mishaa khan,59185018600,57352587200,85
76,katerina kwon,katrina koehn,57203603824,57209116896,85
77,raminderjeet kaur,raminder kaur,57555413300,59305897300,87
78,kenji kurita,kenji l kurita,57214883229,56575966800,92
79,bingxuan liu,bingfan liu,58603818900,59487044600,87
80,jiangchuan chuan liu,jiangchuan jc liu,8969748600,59732151800,86
81,j llorente merino,j llorentemerino,58100818300,44461638200,97
82,kelley lee,kelsey lee,55540777300,58669083900,90
83,cheng li,heng li,57208500706,57419438300,93
84,cheng li,cheng lit,57208500706,58930944200,94
85,amy huei yi lee,amy huey yi lee,55477263200,59661104900,93
86,chelsey lee,kelsey lee,57207257893,58669083900,86
87,chelsea j little,chelsea l little,55904182200,59516564600,94
88,feng lin,fengke lin,57191371558,57212311896,89
