,name1,name2,id1,id2,similarity_score
102,mirza faisal beg,mirza faisal beg,A5000972836,A5124881787,100
103,mirza faisal beg,mirza faisal beg,A5000972836,A5126533278,100
104,mirza faisal beg,mirza faisal beg,A5000972836,A5133974418,100
105,joão luiz bastos,joão luiz bastos,A5076619980,A5122616529,100
106,john r best,john r best,A5035542400,A5130836723,100
107,john r best,john r best,A5035542400,A5126538685,100
108,peter bradshaw,peter bradshaw,A5108387889,A5079359533,100
109,paul beaudry,paul beaudry,A5113495291,A5123530298,100
110,stephen l brown,stephen l brown,A5047699389,A5103503178,100
111,stephen l brown,stephen l brown,A5047699389,A5101606320,100
112,sarah brown,sarah brown,A5080535134,A5063836752,100
113,john bechhoefer,john bechhoefer,A5060042191,A5120673000,100
114,h bahrasemani,h bahrasemani,A5107882155,A5107883906,100
115,h bahrasemani,h bahrasemani,A5107882155,A5110576607,100
116,h bahrasemani,h bahrasemani,A5107882155,A5112345073,100
117,h bahrasemani,h bahrasemani,A5107882155,A5107895189,100
118,h bahrasemani,h bahrasemani,A5107882155,A5107440263,100
119,h bahrasemani,h bahrasemani,A5107882155,A5107907827,100
120,h bahrasemani,h bahrasemani,A5107882155,A5107381979,100
121,h bahrasemani,h bahrasemani,A5107882155,A5107423172,100
122,stephen l brown,stephen l brown,A5103503178,A5101606320,100
123,sean blenkinsop,sean blenkinsop,A5073253857,A5123875767,100
124,sean blenkinsop,sean blenkinsop,A5073253857,A5129755808,100
125,lyn bartram,lyn bartram,A5084098357,A5128469657,100
126,derek bingham,derek bingham,A5060689409,A5103595791,100
127,brian m bird,brian m bird,A5091625925,A5004990681,100
128,a buzatu,a buzatu,A5088370493,A5107831864,100
129,h bahrasemani,h bahrasemani,A5107883906,A5110576607,100
130,h bahrasemani,h bahrasemani,A5107883906,A5112345073,100
131,h bahrasemani,h bahrasemani,A5107883906,A5107895189,100
132,h bahrasemani,h bahrasemani,A5107883906,A5107440263,100
133,h bahrasemani,h bahrasemani,A5107883906,A5107907827,100
134,h bahrasemani,h bahrasemani,A5107883906,A5107381979,100
135,h bahrasemani,h bahrasemani,A5107883906,A5107423172,100
136,d m broun,d m broun,A5035348662,A5044710138,100
137,lynne bell,lynne bell,A5065274551,A5110890889,100
138,kaylee a byers,kaylee a byers,A5048116565,A5134755327,100
139,tanya m brown,tanya m brown,A5102916892,A5033540967,100
140,douglas brown,douglas brown,A5073280638,A5113992018,100
141,q buat,q buat,A5107888096,A5060200783,100
142,q buat,q buat,A5107888096,A5100901311,100
143,q buat,q buat,A5107888096,A5107311034,100
144,q buat,q buat,A5107888096,A5109398303,100
145,q buat,q buat,A5107888096,A5107233323,100
146,luke bornn,luke bornn,A5113600514,A5102840195,100
147,shivanand balram,shivanand balram,A5047564967,A5126245276,100
148,darren byler,darren byler,A5069730099,A5120811949,100
149,nils bruin,nils bruin,A5022124373,A5123855942,100
150,q buat,q buat,A5060200783,A5100901311,100
151,q buat,q buat,A5060200783,A5107311034,100
152,q buat,q buat,A5060200783,A5109398303,100
153,q buat,q buat,A5060200783,A5107233323,100
154,h bahrasemani,h bahrasemani,A5110576607,A5112345073,100
155,h bahrasemani,h bahrasemani,A5110576607,A5107895189,100
156,h bahrasemani,h bahrasemani,A5110576607,A5107440263,100
157,h bahrasemani,h bahrasemani,A5110576607,A5107907827,100
158,h bahrasemani,h bahrasemani,A5110576607,A5107381979,100
159,h bahrasemani,h bahrasemani,A5110576607,A5107423172,100
160,h bahrasemani,h bahrasemani,A5112345073,A5107895189,100
